time;X_value;Y_value;Z_value
0,0091;-0,11713;0,12043;9,80521
0,0092;-0,11711;0,12064;9,80521
0,0116;-0,11723;0,12054;9,80521
0,0193;-0,11755;0,12032;9,80521
0,0220;-0,11755;0,12011;9,80521
0,0268;-0,11764;0,12040;9,80521
0,0336;-0,11743;0,12015;9,80521
0,0377;-0,11769;0,12001;9,80521
0,0427;-0,11790;0,12007;9,80521
0,0474;-0,11782;0,12038;9,80520
0,0526;-0,11780;0,12052;9,80520
0,0582;-0,11782;0,12043;9,80520
0,0627;-0,11809;0,12050;9,80520
0,0677;-0,11828;0,12036;9,80520
0,0726;-0,11827;0,12030;9,80520
0,0779;-0,11813;0,12036;9,80520
0,0829;-0,11803;0,12027;9,80520
0,0882;-0,11827;0,12013;9,80520
0,0933;-0,11816;0,11999;9,80520
0,0984;-0,11814;0,12015;9,80520
0,1036;-0,11802;0,12022;9,80520
0,1095;-0,11816;0,12034;9,80520
0,1135;-0,11828;0,12007;9,80520
0,1220;-0,11822;0,12003;9,80520
0,1239;-0,11814;0,11988;9,80521
0,1285;-0,11833;0,11998;9,80520
0,1347;-0,11836;0,12001;9,80520
0,1387;-0,11849;0,11999;9,80520
0,1438;-0,11823;0,11971;9,80521
0,1491;-0,11822;0,11933;9,80521
0,1548;-0,11811;0,11917;9,80521
0,1595;-0,11806;0,11929;9,80521
0,1649;-0,11808;0,11901;9,80522
0,1699;-0,11805;0,11915;9,80522
0,1749;-0,11779;0,11907;9,80522
0,1800;-0,11825;0,11897;9,80522
0,1846;-0,11834;0,11908;9,80521
0,1899;-0,11827;0,11918;9,80521
0,1949;-0,11846;0,11897;9,80521
0,2012;-0,11835;0,11901;9,80521
0,2050;-0,11831;0,11913;9,80521
0,2109;-0,11832;0,11921;9,80521
0,2153;-0,11814;0,11932;9,80521
0,2208;-0,11800;0,11930;9,80521
0,2256;-0,11787;0,11934;9,80522
0,2362;-0,11792;0,11949;9,80521
0,2363;-0,11799;0,11943;9,80521
0,2411;-0,11792;0,11941;9,80521
0,2457;-0,11791;0,11924;9,80522
0,2573;-0,11775;0,11923;9,80522
0,2574;-0,11784;0,11916;9,80522
0,2619;-0,11790;0,11899;9,80522
0,2662;-0,11774;0,11898;9,80522
0,2711;-0,11788;0,11910;9,80522
0,2763;-0,11788;0,11908;9,80522
0,2811;-0,11792;0,11925;9,80522
0,2879;-0,11787;0,11906;9,80522
0,2911;-0,11789;0,11893;9,80522
0,2962;-0,11771;0,11901;9,80522
0,3018;-0,11745;0,11894;9,80523
0,3064;-0,11759;0,11881;9,80522
0,3120;-0,11743;0,11891;9,80523
0,3167;-0,11750;0,11891;9,80522
0,3218;-0,11739;0,11889;9,80523
0,3268;-0,11723;0,11912;9,80523
0,3323;-0,11732;0,11913;9,80523
0,3375;-0,11727;0,11908;9,80523
0,3424;-0,11740;0,11908;9,80522
0,3474;-0,11713;0,11925;9,80523
0,3524;-0,11687;0,11928;9,80523
0,3613;-0,11671;0,11942;9,80523
0,3626;-0,11664;0,11922;9,80523
0,3733;-0,11668;0,11937;9,80523
0,3734;-0,11678;0,11920;9,80523
0,3778;-0,11653;0,11924;9,80523
0,3858;-0,11656;0,11922;9,80523
0,3880;-0,11628;0,11919;9,80524
0,3934;-0,11630;0,11917;9,80524
0,3983;-0,11647;0,11893;9,80524
0,4035;-0,11634;0,11883;9,80524
0,4086;-0,11641;0,11911;9,80524
0,4135;-0,11654;0,11889;9,80524
0,4186;-0,11652;0,11886;9,80524
0,4239;-0,11653;0,11881;9,80524
0,4289;-0,11674;0,11882;9,80524
0,4343;-0,11678;0,11896;9,80523
0,4389;-0,11701;0,11907;9,80523
0,4449;-0,11730;0,11901;9,80523
0,4499;-0,11765;0,11887;9,80522
0,4548;-0,11767;0,11883;9,80522
0,4605;-0,11789;0,11877;9,80522
0,4648;-0,11792;0,11882;9,80522
0,4698;-0,11815;0,11894;9,80522
0,4745;-0,11811;0,11869;9,80522
0,4803;-0,11814;0,11870;9,80522
0,4896;-0,11837;0,11890;9,80521
0,4900;-0,11817;0,11876;9,80522
0,4949;-0,11775;0,11877;9,80522
0,5097;-0,11776;0,11867;9,80523
0,5097;-0,11778;0,11875;9,80522
0,5109;-0,11764;0,11880;9,80523
0,5158;-0,11764;0,11879;9,80522
0,5224;-0,11755;0,11862;9,80523
0,5250;-0,11767;0,11847;9,80523
0,5355;-0,11767;0,11865;9,80523
0,5426;-0,11757;0,11856;9,80523
0,5426;-0,11757;0,11870;9,80523
0,5453;-0,11767;0,11859;9,80523
0,5514;-0,11776;0,11849;9,80523
0,5558;-0,11800;0,11848;9,80522
0,5608;-0,11814;0,11843;9,80522
0,5660;-0,11807;0,11856;9,80522
0,5710;-0,11810;0,11843;9,80522
0,5760;-0,11800;0,11843;9,80522
0,5809;-0,11804;0,11849;9,80522
0,5858;-0,11806;0,11834;9,80523
0,5909;-0,11805;0,11824;9,80523
0,5962;-0,11818;0,11848;9,80522
0,6011;-0,11801;0,11827;9,80523
0,6063;-0,11798;0,11838;9,80523
0,6123;-0,11789;0,11855;9,80523
0,6244;-0,11781;0,11856;9,80523
0,6245;-0,11771;0,11837;9,80523
0,6264;-0,11777;0,11830;9,80523
0,6317;-0,11781;0,11808;9,80523
0,6365;-0,11814;0,11814;9,80523
0,6419;-0,11836;0,11802;9,80523
0,6467;-0,11866;0,11814;9,80522
0,6530;-0,11876;0,11826;9,80522
0,6575;-0,11869;0,11801;9,80522
0,6622;-0,11882;0,11794;9,80522
0,6674;-0,11901;0,11809;9,80522
0,6724;-0,11893;0,11811;9,80522
0,6783;-0,11870;0,11806;9,80522
0,6848;-0,11871;0,11781;9,80522
0,6890;-0,11860;0,11796;9,80522
0,6929;-0,11857;0,11777;9,80523
0,6981;-0,11860;0,11778;9,80522
0,7034;-0,11875;0,11791;9,80522
0,7090;-0,11864;0,11772;9,80523
0,7136;-0,11865;0,11768;9,80523
0,7195;-0,11880;0,11789;9,80522
0,7242;-0,11884;0,11772;9,80522
0,7292;-0,11904;0,11790;9,80522
0,7342;-0,11886;0,11823;9,80522
0,7398;-0,11886;0,11806;9,80522
0,7445;-0,11887;0,11815;9,80522
0,7491;-0,11869;0,11809;9,80522
0,7668;-0,11868;0,11804;9,80522
0,7671;-0,11870;0,11779;9,80522
0,7673;-0,11872;0,11780;9,80522
0,7693;-0,11842;0,11787;9,80523
0,7780;-0,11841;0,11810;9,80522
0,7814;-0,11862;0,11809;9,80522
0,7860;-0,11857;0,11820;9,80522
0,7920;-0,11861;0,11806;9,80522
0,7944;-0,11850;0,11808;9,80522
0,8008;-0,11872;0,11790;9,80522
0,8050;-0,11870;0,11795;9,80522
0,8112;-0,11857;0,11818;9,80522
0,8150;-0,11855;0,11804;9,80522
0,8215;-0,11831;0,11813;9,80522
0,8253;-0,11834;0,11810;9,80522
0,8329;-0,11821;0,11812;9,80523
0,8361;-0,11823;0,11823;9,80523
0,8413;-0,11826;0,11820;9,80522
0,8466;-0,11804;0,11785;9,80523
0,8517;-0,11801;0,11794;9,80523
0,8563;-0,11804;0,11793;9,80523
0,8623;-0,11805;0,11798;9,80523
0,8674;-0,11842;0,11796;9,80523
0,8782;-0,11823;0,11804;9,80523
0,8783;-0,11822;0,11783;9,80523
0,8810;-0,11832;0,11797;9,80523
0,8868;-0,11839;0,11812;9,80522
0,8913;-0,11827;0,11815;9,80523
0,8965;-0,11817;0,11821;9,80523
0,9017;-0,11801;0,11824;9,80523
0,9081;-0,11786;0,11828;9,80523
0,9128;-0,11777;0,11822;9,80523
0,9174;-0,11774;0,11816;9,80523
0,9219;-0,11774;0,11838;9,80523
0,9271;-0,11811;0,11850;9,80522
0,9318;-0,11828;0,11830;9,80522
0,9379;-0,11825;0,11830;9,80522
0,9426;-0,11819;0,11837;9,80522
0,9484;-0,11805;0,11830;9,80523
0,9527;-0,11814;0,11833;9,80522
0,9587;-0,11798;0,11847;9,80522
0,9632;-0,11809;0,11848;9,80522
0,9683;-0,11827;0,11829;9,80522
0,9733;-0,11823;0,11823;9,80522
0,9790;-0,11818;0,11843;9,80522
0,9832;-0,11823;0,11865;9,80522
0,9893;-0,11850;0,11842;9,80522
0,9936;-0,11853;0,11834;9,80522
0,9983;-0,11845;0,11824;9,80522
1,0123;-0,11826;0,11826;9,80522
1,0124;-0,11835;0,11794;9,80523
1,0145;-0,11837;0,11804;9,80522
1,0188;-0,11830;0,11810;9,80523
1,0246;-0,11823;0,11814;9,80523
1,0283;-0,11833;0,11827;9,80522
1,0337;-0,11847;0,11827;9,80522
1,0409;-0,11861;0,11801;9,80522
1,0444;-0,11830;0,11811;9,80523
1,0489;-0,11831;0,11808;9,80523
1,0542;-0,11822;0,11800;9,80523
1,0589;-0,11813;0,11807;9,80523
1,0652;-0,11810;0,11800;9,80523
1,0702;-0,11789;0,11793;9,80523
1,0748;-0,11810;0,11810;9,80523
1,0796;-0,11812;0,11801;9,80523
1,0850;-0,11804;0,11804;9,80523
1,0907;-0,11803;0,11808;9,80523
1,0955;-0,11809;0,11801;9,80523
1,1001;-0,11790;0,11784;9,80523
1,1049;-0,11793;0,11794;9,80523
1,1116;-0,11815;0,11793;9,80523
1,1159;-0,11826;0,11798;9,80523
1,1290;-0,11809;0,11797;9,80523
1,1291;-0,11794;0,11813;9,80523
1,1323;-0,11774;0,11823;9,80523
1,1353;-0,11770;0,11823;9,80523
1,1406;-0,11771;0,11824;9,80523
1,1455;-0,11779;0,11843;9,80523
1,1512;-0,11781;0,11843;9,80523
1,1550;-0,11776;0,11847;9,80523
1,1606;-0,11774;0,11862;9,80523
1,1655;-0,11762;0,11838;9,80523
1,1716;-0,11764;0,11846;9,80523
1,1761;-0,11747;0,11827;9,80523
1,1823;-0,11764;0,11860;9,80523
1,1876;-0,11765;0,11875;9,80523
1,1915;-0,11787;0,11898;9,80522
1,1963;-0,11790;0,11915;9,80522
1,2022;-0,11790;0,11944;9,80521
1,2065;-0,11813;0,11945;9,80521
1,2115;-0,11780;0,11939;9,80522
1,2165;-0,11777;0,11946;9,80521
1,2224;-0,11767;0,11954;9,80521
1,2275;-0,11768;0,11930;9,80522
1,2324;-0,11753;0,11923;9,80522
1,2374;-0,11772;0,11887;9,80522
1,2427;-0,11756;0,11904;9,80522
1,2473;-0,11748;0,11909;9,80522
1,2528;-0,11754;0,11950;9,80522
1,2655;-0,11774;0,11967;9,80521
1,2657;-0,11774;0,11974;9,80521
1,2675;-0,11788;0,11982;9,80521
1,2732;-0,11798;0,11987;9,80521
1,2778;-0,11787;0,11998;9,80521
1,2823;-0,11812;0,11996;9,80520
1,2894;-0,11820;0,11989;9,80521
1,2927;-0,11838;0,12001;9,80520
1,2979;-0,11828;0,12003;9,80520
1,3030;-0,11838;0,12012;9,80520
1,3077;-0,11843;0,12023;9,80520
1,3132;-0,11825;0,12029;9,80520
1,3183;-0,11839;0,12025;9,80520
1,3234;-0,11838;0,12005;9,80520
1,3289;-0,11834;0,12011;9,80520
1,3339;-0,11840;0,12035;9,80520
1,3386;-0,11832;0,12049;9,80520
1,3449;-0,11836;0,12059;9,80519
1,3489;-0,11843;0,12043;9,80519
1,3539;-0,11851;0,12039;9,80520
1,3597;-0,11854;0,12042;9,80519
1,3666;-0,11864;0,12037;9,80519
1,3806;-0,11877;0,12036;9,80519
1,3807;-0,11882;0,12012;9,80519
1,3808;-0,11854;0,12003;9,80520
1,3846;-0,11863;0,12018;9,80520
1,3898;-0,11877;0,12003;9,80520
1,3945;-0,11881;0,12002;9,80520
1,3993;-0,11886;0,12003;9,80519
1,4051;-0,11884;0,12017;9,80519
1,4111;-0,11893;0,12011;9,80519
1,4150;-0,11863;0,12007;9,80520
1,4204;-0,11864;0,12012;9,80520
1,4253;-0,11836;0,11963;9,80521
1,4307;-0,11806;0,11988;9,80521
1,4353;-0,11818;0,11985;9,80521
1,4415;-0,11824;0,11968;9,80521
1,4467;-0,11842;0,11971;9,80520
1,4518;-0,11818;0,12000;9,80520
1,4558;-0,11812;0,11989;9,80521
1,4611;-0,11818;0,11972;9,80521
1,4663;-0,11821;0,11971;9,80521
1,4722;-0,11805;0,11968;9,80521
1,4766;-0,11796;0,12000;9,80521
1,4823;-0,11808;0,11987;9,80521
1,4865;-0,11807;0,12009;9,80520
1,4942;-0,11806;0,12020;9,80520
1,4965;-0,11808;0,11999;9,80521
1,5009;-0,11814;0,11980;9,80521
1,5116;-0,11821;0,11998;9,80520
1,5117;-0,11811;0,11970;9,80521
1,5181;-0,11831;0,11987;9,80520
1,5216;-0,11806;0,11994;9,80521
1,5271;-0,11793;0,11984;9,80521
1,5313;-0,11777;0,11972;9,80521
1,5363;-0,11765;0,11950;9,80522
1,5422;-0,11769;0,11947;9,80522
1,5467;-0,11760;0,11941;9,80522
1,5522;-0,11743;0,11927;9,80522
1,5578;-0,11759;0,11910;9,80522
1,5625;-0,11771;0,11906;9,80522
1,5681;-0,11787;0,11906;9,80522
1,5737;-0,11794;0,11908;9,80522
1,5784;-0,11804;0,11899;9,80522
1,5828;-0,11820;0,11892;9,80522
1,5884;-0,11834;0,11886;9,80521
1,5936;-0,11847;0,11878;9,80521
1,5987;-0,11841;0,11887;9,80522
1,6034;-0,11860;0,11886;9,80521
1,6081;-0,11850;0,11880;9,80521
1,6133;-0,11861;0,11858;9,80522
1,6187;-0,11865;0,11882;9,80521
1,6308;-0,11854;0,11891;9,80521
1,6308;-0,11871;0,11914;9,80521
1,6333;-0,11880;0,11920;9,80521
1,6391;-0,11881;0,11924;9,80521
1,6435;-0,11842;0,11934;9,80521
1,6486;-0,11843;0,11944;9,80521
1,6538;-0,11839;0,11928;9,80521
1,6589;-0,11812;0,11936;9,80521
1,6661;-0,11787;0,11933;9,80521
