time;X_value;Y_value;Z_value
0,0091;-0,10849;0,14704;9,75805
0,0092;-0,13963;0,09913;9,80356
0,0092;-0,14203;0,10632;9,81314
0,0097;-0,18036;0,10632;9,89219
0,0118;-0,14682;0,10871;9,81075
0,0192;-0,11568;0,12308;9,82991
0,0192;-0,12287;0,08715;9,81075
0,0201;-0,14443;0,15423;9,87064
0,0222;-0,09412;0,13746;9,80356
0,0245;-0,08933;0,08715;9,80835
0,0268;-0,09173;0,09913;9,82752
0,0298;-0,12526;0,09434;9,83470
0,0337;-0,16119;0,12069;9,81554
0,0349;-0,13005;0,10871;9,81793
0,0378;-0,15161;0,12788;9,85866
0,0398;-0,09652;0,13267;9,82512
0,0427;-0,10849;0,13027;9,80596
0,0450;-0,10131;0,10632;9,83710
0,0479;-0,11328;0,14225;9,78919
0,0513;-0,12526;0,11111;9,85626
0,0526;-0,11089;0,13506;9,81075
0,0553;-0,13963;0,11350;9,82752
0,0585;-0,15161;0,14464;9,82991
0,0606;-0,12526;0,10152;9,78200
0,0628;-0,13724;0,09913;9,79158
0,0653;-0,10610;0,13027;9,78200
0,0681;-0,11089;0,10871;9,80596
0,0709;-0,07256;0,13506;9,75565
0,0726;-0,10610;0,12548;9,83470
0,0757;-0,09412;0,12069;9,84189
0,0781;-0,11328;0,07997;9,81314
0,0815;-0,14922;0,09434;9,81793
0,0830;-0,14682;0,12548;9,82272
0,0854;-0,08693;0,10152;9,78679
0,0882;-0,09891;0,07997;9,77721
0,0908;-0,10370;0,14225;9,83470
0,0934;-0,14443;0,12548;9,82991
0,0960;-0,12047;0,11590;9,76523
0,0989;-0,08693;0,13267;9,74846
0,1011;-0,12287;0,12308;9,82272
0,1037;-0,13484;0,14704;9,82991
0,1094;-0,12766;0,09913;9,82752
0,1095;-0,12766;0,10152;9,79877
0,1111;-0,11089;0,11350;9,80356
0,1136;-0,11328;0,11111;9,86105
0,1220;-0,12766;0,09913;9,77961
0,1220;-0,09652;0,11829;9,85387
0,1221;-0,13484;0,12308;9,97604
0,1240;-0,13245;0,13027;9,80356
0,1263;-0,09891;0,10152;9,81554
