time;X_value;Y_value;Z_value
0,0048;0,00071;-0,00061;-0,00070
0,0152;0,00125;0,00099;0,00090
0,0153;0,00178;0,00206;0,00037
0,0198;-0,00035;0,00259;-0,00389
0,0281;-0,00302;0,00259;0,00090
0,0299;-0,00408;0,00046;-0,00016
0,0349;-0,00035;-0,00007;-0,00070
0,0401;0,00018;-0,00114;-0,00070
0,0452;0,00071;-0,00114;-0,00123
0,0513;0,00231;0,00152;0,00037
0,0554;0,00178;0,00046;-0,00016
0,0605;0,00018;0,00099;-0,00229
0,0663;-0,00035;0,00099;-0,00229
0,0711;0,00231;0,00152;0,00037
0,0758;-0,00035;0,00152;-0,00016
0,0817;-0,00089;0,00099;-0,00070
0,0870;0,00284;0,00099;-0,00016
0,0920;0,00125;0,00206;-0,00123
0,0962;0,00018;0,00046;-0,00176
0,1020;0,00178;0,00099;-0,00016
0,1074;0,00018;0,00152;0,00037
0,1124;-0,00035;0,00259;-0,00016
0,1164;0,00018;-0,00007;0,00090
0,1221;0,00231;-0,00114;0,00090
0,1265;0,00071;-0,00167;0,00143
0,1320;-0,00035;-0,00061;0,00090
0,1371;0,00231;-0,00114;0,00143
0,1448;0,00284;0,00046;0,00143
0,1470;0,00125;0,00046;-0,00016
0,1525;-0,00035;0,00046;-0,00070
0,1570;-0,00089;-0,00007;0,00037
0,1664;-0,00142;-0,00061;-0,00070
0,1670;0,00178;-0,00061;-0,00070
0,1723;0,00071;-0,00007;-0,00016
0,1771;0,00178;0,00099;-0,00016
0,1822;0,00284;-0,00061;-0,00283
0,1879;0,00178;0,00259;-0,00070
0,1925;-0,00089;0,00259;-0,00070
0,1978;-0,00035;0,00046;-0,00070
0,2026;0,00071;0,00152;-0,00070
0,2079;0,00231;0,00206;-0,00016
0,2127;-0,00035;-0,00007;0,00090
0,2186;-0,00142;-0,00007;-0,00176
0,2231;-0,00142;-0,00007;-0,00123
0,2282;0,00071;0,00046;0,00143
0,2333;0,00178;0,00046;0,00250
0,2383;0,00231;0,00046;-0,00283
0,2433;0,00125;-0,00007;-0,00070
0,2491;0,00231;0,00046;-0,00070
0,2536;0,00071;-0,00114;0,00037
0,2590;0,00231;0,00152;-0,00016
0,2636;0,00125;0,00099;-0,00070
0,2692;-0,00089;0,00206;0,00090
