time;X_value;Y_value;Z_value
0,0084;0,39270;-1,00856;17,00864
0,0158;0,39442;-1,00737;17,01353
0,0255;0,39497;-1,00768;17,01460
0,0358;0,39471;-1,00675;17,01465
0,0456;0,39520;-1,00406;17,01773
0,0560;0,39542;-1,00252;17,01935
0,0658;0,39545;-1,00401;17,01835
0,0766;0,39507;-1,00222;17,01874
0,0861;0,39631;-1,00105;17,02249
0,0966;0,39682;-0,99978;17,02459
0,1091;0,39482;-1,00074;17,01922
0,1166;0,39451;-1,00143;17,01800
0,1310;0,39688;-1,00071;17,02407
0,1387;0,39733;-1,00017;17,02551
0,1469;0,39779;-0,99878;17,02760
0,1591;0,39848;-0,99821;17,02962
0,1673;0,39776;-0,99831;17,02785
0,1782;0,39755;-0,99749;17,02794
0,1882;0,39749;-0,99468;17,02983
0,1978;0,39739;-0,99719;17,02780
0,2090;0,39725;-0,99674;17,02778
0,2189;0,39652;-0,99890;17,02453
0,2323;0,39967;-0,99933;17,03162
0,2451;0,39930;-0,99880;17,03113
0,2491;0,39779;-0,99821;17,02801
0,2587;0,39688;-0,99882;17,02542
0,2689;0,39557;-0,99932;17,02199
0,2801;0,39512;-0,99776;17,02204
0,2896;0,39498;-0,99653;17,02260
0,2995;0,39631;-0,99763;17,02495
0,3101;0,39742;-0,99870;17,02677
0,3199;0,39704;-0,99889;17,02576
0,3266;0,39880;-0,99914;17,02972
0,3358;0,39846;-1,00034;17,02806
0,3461;0,40177;-1,00071;17,03558
0,3582;0,40067;-1,00015;17,03338
0,3659;0,40115;-0,99613;17,03738
0,3828;0,40341;-0,99585;17,04291
0,3858;0,40227;-0,99510;17,04075
0,3961;0,40253;-0,99470;17,04164
0,4090;0,40133;-0,99332;17,03982
0,4164;0,40209;-0,99483;17,04053
0,4270;0,40249;-0,99557;17,04093
0,4364;0,40059;-0,99576;17,03634
0,4466;0,40212;-0,99639;17,03948
0,4578;0,40155;-0,99478;17,03928
0,4668;0,40319;-0,99679;17,04172
0,4772;0,40129;-0,99748;17,03675
0,4878;0,40253;-0,99968;17,03810
0,4981;0,40127;-1,00275;17,03294
0,5081;0,40104;-1,00288;17,03231
0,5182;0,39902;-1,00148;17,02856
0,5289;0,39965;-1,00210;17,02960
0,5389;0,40143;-1,00165;17,03410
0,5483;0,40169;-1,00217;17,03433
0,5596;0,39958;-1,00181;17,02964
0,5690;0,39989;-1,00028;17,03147
0,5792;0,40193;-1,00030;17,03624
0,5902;0,40302;-1,00014;17,03893
0,5997;0,40112;-0,99949;17,03491
0,6120;0,39940;-1,00233;17,02884
0,6200;0,39880;-1,00511;17,02544
0,6330;0,39810;-1,00474;17,02407
0,6370;0,39745;-1,00453;17,02268
0,6459;0,39809;-1,00275;17,02547
0,6568;0,39792;-1,00207;17,02554
0,6692;0,39577;-1,00202;17,02053
0,6760;0,39438;-1,00225;17,01709
0,6869;0,39286;-0,99973;17,01533
0,6962;0,39275;-1,00016;17,01475
0,7075;0,39405;-1,00000;17,01793
0,7165;0,39458;-0,99977;17,01935
0,7275;0,39667;-0,99784;17,02563
0,7421;0,39819;-0,99868;17,02861
0,7473;0,39657;-0,99923;17,02439
0,7692;0,39758;-0,99829;17,02744
0,7695;0,39961;-0,99724;17,03297
0,7784;0,40009;-0,99725;17,03410
0,7883;0,39772;-0,99929;17,02705
0,7984;0,39785;-1,00141;17,02586
0,8093;0,39919;-1,00016;17,02991
0,8188;0,39762;-1,00113;17,02552
0,8295;0,39651;-1,00130;17,02278
0,8399;0,39601;-1,00155;17,02143
0,8496;0,39608;-1,00089;17,02205
0,8599;0,39673;-1,00115;17,02340
0,8698;0,39546;-0,99973;17,02142
0,8850;0,39792;-1,00080;17,02646
0,8915;0,39998;-1,00259;17,03002
0,9000;0,40013;-1,00382;17,02949
0,9126;0,40039;-1,00535;17,02902
0,9200;0,40011;-1,00142;17,03116
0,9304;0,40072;-1,00259;17,03177
0,9407;0,40140;-1,00278;17,03322
0,9466;0,40113;-1,00290;17,03250
0,9569;0,40238;-1,00175;17,03626
0,9665;0,40267;-0,99985;17,03830
0,9767;0,40411;-1,00036;17,04133
0,9863;0,40411;-1,00083;17,04099
0,9969;0,40352;-1,00103;17,03946
1,0065;0,40299;-0,99902;17,03966
1,0231;0,40177;-0,99803;17,03747
1,0289;0,40240;-0,99718;17,03959
1,0364;0,40352;-0,99656;17,04265
1,0464;0,40340;-0,99559;17,04305
1,0569;0,40241;-0,99389;17,04196
1,0672;0,40156;-0,99335;17,04034
1,0802;0,40267;-0,99265;17,04346
1,0882;0,40322;-0,99339;17,04421
1,0996;0,40260;-0,99257;17,04334
1,1086;0,40339;-0,99321;17,04475
1,1201;0,40231;-0,99438;17,04137
1,1328;0,40141;-0,99372;17,03973
1,1388;0,40099;-0,99513;17,03772
1,1484;0,39960;-0,99388;17,03536
1,1583;0,40114;-0,99295;17,03965
1,1686;0,40082;-0,99178;17,03971
1,1789;0,39947;-0,99238;17,03611
1,1898;0,39898;-0,99199;17,03524
1,1996;0,39799;-0,99193;17,03295
1,2100;0,39960;-0,99002;17,03813
1,2197;0,39793;-0,99135;17,03324
1,2301;0,39826;-0,99187;17,03363
1,2400;0,39855;-0,99032;17,03543
1,2463;0,39903;-0,98964;17,03703
1,2568;0,39983;-0,98955;17,03899
1,2660;0,39778;-0,99149;17,03279
1,2764;0,39927;-0,99052;17,03697
1,2860;0,39807;-0,99356;17,03198
1,2956;0,39705;-0,99354;17,02960
1,3058;0,39835;-0,99226;17,03357
1,3161;0,39709;-0,99303;17,03006
1,3263;0,39630;-0,99519;17,02665
1,3368;0,39826;-0,99484;17,03151
1,3467;0,39905;-0,99555;17,03288
1,3576;0,39964;-0,99544;17,03433
1,3674;0,39990;-0,99468;17,03548
1,3875;0,40172;-0,99336;17,04072
1,3885;0,40231;-0,99322;17,04219
1,3981;0,40238;-0,99308;17,04247
1,4074;0,40142;-0,99199;17,04098
1,4186;0,40273;-0,99225;17,04387
1,4293;0,40358;-0,99283;17,04546
1,4388;0,40617;-0,99322;17,05128
1,4495;0,40619;-0,99220;17,05205
1,4590;0,40739;-0,99185;17,05512
1,4692;0,40778;-0,99052;17,05700
1,4803;0,40682;-0,99054;17,05471
1,4899;0,40595;-0,99188;17,05172
1,4995;0,40804;-0,99306;17,05578
1,5111;0,40866;-0,99195;17,05805
1,5223;0,40901;-0,99225;17,05864
1,5301;0,40941;-0,99356;17,05865
1,5400;0,40907;-0,99347;17,05792
1,5504;0,40795;-0,99312;17,05554
1,5563;0,40863;-0,99342;17,05691
1,5666;0,40920;-0,99419;17,05770
1,5764;0,40993;-0,99378;17,05972
1,5871;0,40849;-0,99427;17,05597
1,5970;0,40942;-0,99391;17,05841
1,6067;0,40774;-0,99121;17,05640
1,6168;0,40908;-0,98996;17,06046
1,6287;0,40953;-0,99002;17,06147
1,6388;0,40748;-0,98906;17,05732
1,6498;0,40657;-0,99040;17,05424
1,6574;0,40655;-0,98785;17,05602
1,6685;0,40652;-0,98956;17,05473
1,6784;0,40515;-0,98925;17,05173
1,6873;0,40373;-0,98852;17,04891
1,6982;0,40160;-0,98955;17,04314
1,7085;0,40326;-0,98914;17,04736
1,7188;0,40120;-0,98798;17,04334
1,7298;0,40332;-0,98643;17,04943
1,7396;0,40276;-0,98820;17,04684
1,7493;0,40350;-0,98681;17,04958
1,7597;0,40477;-0,98585;17,05326
1,7769;0,40533;-0,98401;17,05588
1,7811;0,40522;-0,97992;17,05857
1,7913;0,40650;-0,97934;17,06200
1,7993;0,40600;-0,97891;17,06113
1,8099;0,40665;-0,97687;17,06410
1,8298;0,40629;-0,97651;17,06352
1,8308;0,40905;-0,97664;17,06992
1,8469;0,40960;-0,97537;17,07213
1,8505;0,41003;-0,97378;17,07429
1,8552;0,41148;-0,97214;17,07887
1,8653;0,41227;-0,97127;17,08137
1,8758;0,41319;-0,97084;17,08384
1,8858;0,41446;-0,97021;17,08727
1,8960;0,41422;-0,97010;17,08677
1,9055;0,41294;-0,96917;17,08444
1,9176;0,41477;-0,96947;17,08852
1,9261;0,41432;-0,96965;17,08734
1,9363;0,41599;-0,96823;17,09228
1,9466;0,41416;-0,96706;17,08883
1,9573;0,41285;-0,96607;17,08645
1,9669;0,41211;-0,96538;17,08521
1,9777;0,41070;-0,96513;17,08206
1,9873;0,40911;-0,96486;17,07853
1,9980;0,40910;-0,96606;17,07764
2,0079;0,40926;-0,96590;17,07812
2,0183;0,41077;-0,96582;17,08173
2,0278;0,41209;-0,96709;17,08393
2,0391;0,41260;-0,96573;17,08612
2,0482;0,41280;-0,96643;17,08608
2,0588;0,41153;-0,96603;17,08337
2,0692;0,41157;-0,96525;17,08402
2,0797;0,40938;-0,96608;17,07828
2,0897;0,40669;-0,96547;17,07239
2,0992;0,40660;-0,96621;17,07164
2,1094;0,40776;-0,96658;17,07410
2,1198;0,40535;-0,96773;17,06760
2,1307;0,40478;-0,96723;17,06662
2,1405;0,40513;-0,96925;17,06601
2,1568;0,40480;-0,96901;17,06540
2,1609;0,40422;-0,96989;17,06339
2,1673;0,40450;-0,97195;17,06258
2,1759;0,40630;-0,97114;17,06740
2,1860;0,40740;-0,97043;17,07050
2,1987;0,40799;-0,97209;17,07069
2,2063;0,40678;-0,97374;17,06666
2,2168;0,40709;-0,97307;17,06788
2,2262;0,40733;-0,97327;17,06830
2,2368;0,41077;-0,97349;17,07622
2,2469;0,41087;-0,97418;17,07598
2,2570;0,41102;-0,97409;17,07640
2,2742;0,41080;-0,97568;17,07473
2,2771;0,40988;-0,97678;17,07179
2,2889;0,41115;-0,97910;17,07309
2,2973;0,40873;-0,97831;17,06796
2,3084;0,40855;-0,97447;17,07030
2,3179;0,40817;-0,97395;17,06977
2,3283;0,40883;-0,97478;17,07075
2,3390;0,40843;-0,97385;17,07047
2,3502;0,40725;-0,97437;17,06733
2,3590;0,40592;-0,97447;17,06413
2,3696;0,40668;-0,97586;17,06490
2,3796;0,40690;-0,97678;17,06476
2,3929;0,40581;-0,97575;17,06295
2,4104;0,40489;-0,97668;17,06012
2,4105;0,40492;-0,97640;17,06038
2,4191;0,40453;-0,97448;17,06085
2,4293;0,40329;-0,97411;17,05819
2,4397;0,40208;-0,97351;17,05577
2,4512;0,40130;-0,97317;17,05418
2,4605;0,40152;-0,97223;17,05537
2,4669;0,40283;-0,97224;17,05844
2,4790;0,40149;-0,96937;17,05736
2,4864;0,40130;-0,96858;17,05747
2,4963;0,40188;-0,96828;17,05906
2,5066;0,40188;-0,97026;17,05762
2,5174;0,40110;-0,96959;17,05627
2,5293;0,40123;-0,97030;17,05608
2,5535;0,39972;-0,96884;17,05357
2,5536;0,39996;-0,97101;17,05257
2,5569;0,40182;-0,97093;17,05702
2,5670;0,40197;-0,97198;17,05660
2,5766;0,40258;-0,97199;17,05803
2,5870;0,40294;-0,97251;17,05850
2,5968;0,40497;-0,97123;17,06421
2,6071;0,40317;-0,97188;17,05951
2,6176;0,40473;-0,97044;17,06421
2,6279;0,40287;-0,97028;17,05995
2,6383;0,40326;-0,97082;17,06047
2,6480;0,40455;-0,97303;17,06193
2,6606;0,40700;-0,97154;17,06876
2,6706;0,40922;-0,97319;17,07280
2,6793;0,40967;-0,97164;17,07497
2,6889;0,41021;-0,97109;17,07664
2,6993;0,40884;-0,97138;17,07320
2,7087;0,40907;-0,97198;17,07332
2,7198;0,40998;-0,96875;17,07778
2,7300;0,40812;-0,96657;17,07496
2,7402;0,40812;-0,96710;17,07458
