time;X_value;Y_value;Z_value
0,0048;10,38313;42,44007;-31,02306
0,0153;10,40617;41,31774;-30,34711
0,0222;11,67556;41,28746;-30,99589
0,0317;9,79910;39,64599;-30,92986
0,0418;9,75073;41,88951;-32,92211
0,0528;10,43034;39,62915;-32,21478
0,0614;9,80946;39,08426;-30,91206
0,0716;10,40386;41,31661;-30,98746
0,0817;8,48594;41,92206;-30,99263
0,0921;10,40386;41,31661;-30,98746
0,1020;9,79335;40,20999;-29,66695
0,1124;9,77493;41,33459;-29,06219
0,1221;10,39350;41,87834;-31,00526
0,1317;9,81408;39,08653;-29,63135
0,1448;11,02243;41,86036;-32,93053
0,1525;9,16555;39,66170;-30,28529
0,1664;9,78874;40,20772;-30,94766
0,1720;9,77262;41,33345;-29,70254
0,1813;9,76801;41,33118;-30,98325
0,1917;9,16325;39,66056;-30,92565
0,2014;9,76801;41,33118;-30,98325
0,2114;9,13447;41,34689;-30,33868
0,2216;8,52740;39,67514;-30,92144
0,2317;9,78412;40,20545;-32,22837
0,2416;11,06044;40,17857;-30,95609
0,2518;9,76801;41,33118;-30,98325
0,2622;9,76340;41,32891;-32,26396
0,2722;9,78874;40,20772;-30,94766
0,2831;9,77262;41,33345;-29,70254
0,2948;10,40386;41,31661;-30,98746
0,3021;10,45106;38,50569;-32,17918
0,3129;11,00863;42,98722;-31,04507
0,3230;11,03396;41,86603;-29,72876
0,3316;10,41998;40,19088;-32,23258
0,3414;10,40386;41,31661;-30,98746
0,3516;10,41767;40,18974;-32,87293
0,3615;9,13908;41,34916;-29,05798
0,3716;9,75765;41,89291;-31,00105
0,3816;9,75765;41,89291;-31,00105
0,3916;11,06388;39,61343;-32,85935
0,4021;10,42690;40,19428;-30,31151
0,4217;11,06044;40,17857;-30,95609
0,4235;10,43495;39,63142;-30,93407
0,4356;10,40617;41,31774;-30,34711
0,4431;11,71702;39,04054;-30,92470
0,4525;10,39925;41,31434;-32,26817
0,4623;10,39350;41,87834;-31,00526
0,4721;10,44762;39,07082;-30,27592
0,4821;10,39925;41,31434;-32,26817
0,4919;10,38544;42,44120;-30,38270
0,5017;9,76801;41,33118;-30,98325
0,5123;10,43034;39,62915;-32,21478
0,5219;10,42459;40,19315;-30,95187
0,5384;9,75303;41,89064;-32,28176
0,5419;9,15863;39,65829;-32,20636
0,5522;11,03510;41,29976;-32,27238
0,5629;10,39581;41,87947;-30,36491
0,5718;10,40617;41,31774;-30,34711
0,5826;9,81177;39,08540;-30,27171
0,5925;11,07655;39,05284;-32,20119
0,6033;9,76801;41,33118;-30,98325
0,6167;9,76801;41,33118;-30,98325
0,6232;9,16555;39,66170;-30,28529
0,6324;10,40386;41,31661;-30,98746
0,6417;9,76801;41,33118;-30,98325
0,6515;9,77262;41,33345;-29,70254
0,6684;9,79910;39,64599;-30,92986
0,6715;6,60256;40,27719;-32,84766
0,6823;9,78874;40,20772;-30,94766
0,6915;9,75303;41,89064;-32,28176
0,7016;11,05583;40,17630;-32,23679
0,7114;11,04202;41,30317;-30,35132
0,7220;9,15519;40,22343;-30,30309
0,7327;9,12410;41,90862;-30,35648
0,7420;9,15402;39,65602;-33,48707
0,7526;10,39925;41,31434;-32,26817
0,7630;9,13677;41,34803;-29,69833
0,7730;8,47902;41,91866;-32,91369
0,7878;9,76340;41,32891;-32,26396
0,7918;11,07311;39,61797;-30,29792
0,8018;9,13447;41,34689;-30,33868
0,8115;9,15288;40,22229;-30,94345
0,8214;11,05583;40,17630;-32,23679
0,8321;9,76801;41,33118;-30,98325
0,8414;9,15288;40,22229;-30,94345
0,8519;8,48594;41,92206;-30,99263
0,8619;8,51934;40,23800;-30,29887
0,8724;9,11718;41,90522;-32,27755
0,8834;8,52278;39,67287;-32,20215
0,8957;10,43726;39,63255;-30,29371
0,9023;9,74959;42,45578;-30,37849
0,9258;9,14827;40,22002;-32,22416
0,9262;9,78412;40,20545;-32,22837
0,9327;9,77032;41,33232;-30,34290
0,9423;9,78874;40,20772;-30,94766
0,9516;9,15288;40,22229;-30,94345
0,9616;10,40386;41,31661;-30,98746
0,9718;8,51703;40,23687;-30,93924
0,9818;9,76801;41,33118;-30,98325
0,9923;9,16325;39,66056;-30,92565
1,0023;9,79910;39,64599;-30,92986
1,0121;10,43957;39,63369;-29,65336
1,0228;11,06388;39,61343;-32,85935
1,0395;11,02474;41,86149;-32,29018
1,0437;10,43495;39,63142;-30,93407
1,0526;9,75765;41,89291;-31,00105
1,0627;10,40386;41,31661;-30,98746
1,0736;9,79910;39,64599;-30,92986
1,0820;11,06044;40,17857;-30,95609
1,0920;10,38313;42,44007;-31,02306
1,1019;11,04433;41,30430;-29,71096
1,1118;8,49056;41,92433;-29,71191
1,1220;9,75878;41,32664;-33,54467
1,1321;9,79104;40,20885;-30,30730
1,1422;9,76340;41,32891;-32,26396
1,1519;9,15288;40,22229;-30,94345
1,1618;10,43495;39,63142;-30,93407
1,1766;10,38658;41,87493;-32,92632
1,1824;11,06619;39,61457;-32,21899
1,1931;9,80141;39,64713;-30,28950
1,2024;9,13216;41,34576;-30,97904
1,2127;10,39581;41,87947;-30,36491
1,2227;10,39581;41,87947;-30,36491
1,2332;10,44187;39,63482;-29,01300
1,2422;11,03166;41,86489;-30,36912
1,2523;9,76801;41,33118;-30,98325
1,2621;9,14596;40,21889;-32,86451
1,2719;10,36816;42,99953;-32,32157
1,2906;9,12524;41,34235;-32,90011
1,2922;10,39581;41,87947;-30,36491
1,3018;8,51242;40,23460;-32,21995
1,3115;10,40386;41,31661;-30,98746
1,3219;9,13216;41,34576;-30,97904
1,3326;9,78874;40,20772;-30,94766
1,3423;10,39925;41,31434;-32,26817
1,3524;9,77032;41,33232;-30,34290
1,3624;9,14596;40,21889;-32,86451
1,3728;10,42920;40,19542;-29,67116
1,3823;9,78412;40,20545;-32,22837
1,3919;9,79218;39,64259;-32,85093
1,4021;11,07080;39,61684;-30,93829
1,4113;9,77951;40,20318;-33,50907
1,4218;9,77951;40,20318;-33,50907
1,4314;9,76801;41,33118;-30,98325
