time;X_value;Y_value;Z_value
0,0045;0,37274;-1,03455;-13,41360
0,0048;0,37377;-1,03393;-13,41298
0,0153;0,37319;-1,03540;-13,40935
0,0153;0,37324;-1,03462;-13,40944
0,0222;0,37204;-1,03422;-13,42233
0,0226;0,37234;-1,03449;-13,42208
0,0317;0,37405;-1,03473;-13,49875
0,0324;0,37623;-1,03287;-13,49751
0,0418;0,37744;-1,03053;-13,49426
0,0428;0,37722;-1,03059;-13,49441
0,0529;0,37606;-1,03094;-13,46066
0,0530;0,37565;-1,03035;-13,46104
0,0614;0,37627;-1,03074;-13,49177
0,0632;0,37493;-1,03181;-13,49255
0,0716;0,37398;-1,03059;-13,49851
0,0736;0,37281;-1,03047;-13,49936
0,0817;0,37521;-1,03149;-13,50539
0,0841;0,37552;-1,03175;-13,50512
0,0921;0,37641;-1,03107;-13,40404
0,0945;0,37492;-1,03179;-13,40498
0,1020;0,37694;-1,03165;-13,41522
0,1045;0,37698;-1,03264;-13,41502
0,1124;0,37740;-1,03307;-13,40843
0,1151;0,37673;-1,03305;-13,40891
0,1221;0,37764;-1,03298;-13,38762
0,1243;0,37701;-1,03342;-13,38799
0,1317;0,37664;-1,03356;-13,39294
0,1346;0,37649;-1,03444;-13,39291
0,1448;0,37831;-1,03424;-13,40142
0,1449;0,37789;-1,03527;-13,40155
0,1525;0,37688;-1,03657;-13,43825
0,1550;0,37729;-1,03573;-13,43809
0,1664;0,37890;-1,03527;-13,40345
0,1665;0,37945;-1,03521;-13,40307
0,1720;0,37819;-1,03483;-13,39723
0,1749;0,37676;-1,03470;-13,39827
0,1814;0,37771;-1,03560;-13,37672
0,1851;0,37794;-1,03685;-13,37635
0,1917;0,37719;-1,03613;-13,35618
0,1953;0,37701;-1,03684;-13,35618
0,2014;0,37801;-1,03564;-13,32477
0,2057;0,37814;-1,03538;-13,32472
0,2114;0,37897;-1,03527;-13,30540
0,2158;0,37916;-1,03437;-13,30541
0,2216;0,37942;-1,03356;-13,25430
0,2262;0,38034;-1,03397;-13,25358
0,2320;0,38056;-1,03550;-13,19256
0,2367;0,38109;-1,03474;-13,19230
0,2424;0,38215;-1,03627;-13,19182
0,2518;0,38135;-1,03583;-13,26119
0,2519;0,38068;-1,03622;-13,26160
0,2622;0,38179;-1,03616;-13,24453
0,2622;0,38144;-1,03616;-13,24478
0,2722;0,38370;-1,03624;-13,22658
0,2724;0,38503;-1,03498;-13,22584
0,2830;0,38459;-1,03512;-13,22616
0,2831;0,38612;-1,03628;-13,22488
0,2949;0,38515;-1,03800;-13,21130
0,2950;0,38388;-1,03774;-13,21224
0,3025;0,38369;-1,03768;-13,21239
0,3025;0,38242;-1,03826;-13,21320
0,3128;0,38228;-1,03830;-13,21329
0,3129;0,38149;-1,03889;-13,21376
0,3223;0,38150;-1,03793;-13,21391
0,3226;0,38212;-1,03828;-13,21341
0,3317;0,38288;-1,03890;-13,21277
0,3325;0,38202;-1,03948;-13,21328
0,3414;0,38201;-1,04021;-13,21317
0,3425;0,38193;-1,04134;-13,21305
0,3516;0,38273;-1,04139;-13,21247
0,3527;0,38424;-1,04171;-13,21134
0,3617;0,38309;-1,04155;-13,21218
0,3631;0,38062;-1,04151;-13,21395
0,3718;0,38117;-1,04018;-13,21378
0,3729;0,38246;-1,04036;-13,21282
0,3816;0,38270;-1,03867;-13,21293
0,3832;0,38378;-1,03879;-13,21214
0,3949;0,38351;-1,03809;-13,21245
0,3950;0,38342;-1,03734;-13,21264
0,4021;0,38212;-1,03778;-13,21349
0,4040;0,38106;-1,03973;-13,21393
0,4218;0,38096;-1,04013;-13,21393
0,4218;0,38170;-1,04021;-13,21339
0,4247;0,38163;-1,03921;-13,21360
0,4248;0,38121;-1,03846;-13,21403
0,4355;0,38096;-1,03904;-13,21411
0,4364;0,38235;-1,04066;-13,21286
0,4431;0,38072;-1,04084;-13,21399
0,4446;0,38030;-1,04171;-13,21415
0,4525;0,38068;-1,04030;-13,21410
0,4569;0,37974;-1,04039;-13,21476
0,4623;0,38014;-1,04116;-13,21435
0,4652;0,38169;-1,04065;-13,21332
0,4724;0,38207;-1,04041;-13,21309
0,4750;0,38094;-1,04112;-13,21378
0,4821;0,38165;-1,03945;-13,21355
0,4864;0,38176;-1,03857;-13,21361
0,4923;0,38280;-1,03760;-13,21304
0,4958;0,38185;-1,03732;-13,21376
0,5017;0,38107;-1,03789;-13,21422
0,5063;0,38003;-1,03762;-13,21500
0,5123;0,38001;-1,03491;-13,21546
0,5164;0,38128;-1,03368;-13,21476
0,5222;0,38036;-1,03370;-13,21540
0,5382;0,38129;-1,03379;-13,21473
0,5384;0,38147;-1,03366;-13,21462
0,5385;0,38374;-1,03380;-13,21298
0,5422;0,38414;-1,03293;-13,21284
0,5522;0,38317;-1,03358;-13,21343
0,5525;0,38280;-1,03330;-13,21374
0,5629;0,38262;-1,03476;-13,21362
0,5629;0,38179;-1,03470;-13,21423
0,5718;0,38189;-1,03623;-13,21391
0,5718;0,38268;-1,03378;-13,21374
0,5832;0,38125;-1,03460;-13,21463
0,5832;0,38138;-1,03548;-13,21439
0,5925;0,38289;-1,03507;-13,21338
0,5929;0,38319;-1,03584;-13,21304
0,6033;0,38172;-1,03486;-13,21425
0,6034;0,38142;-1,03458;-13,21451
0,6169;0,38191;-1,03474;-13,21413
0,6169;0,38145;-1,03419;-13,21455
0,6231;0,38103;-1,03444;-13,21481
0,6231;0,38006;-1,03409;-13,21555
0,6330;0,38099;-1,03230;-13,21519
0,6334;0,38198;-1,03107;-13,21469
0,6417;0,38227;-1,03214;-13,21430
0,6450;0,38251;-1,03260;-13,21405
0,6519;0,38238;-1,03173;-13,21429
0,6527;0,38193;-1,03229;-13,21452
0,6684;0,38096;-1,03253;-13,21517
0,6685;0,38083;-1,03155;-13,21542
0,6715;0,38143;-1,03219;-13,21489
0,6728;0,38105;-1,03354;-13,21494
0,6821;0,38151;-1,03363;-13,21460
0,6839;0,38156;-1,03382;-13,21453
0,6915;0,38262;-1,03336;-13,21385
0,6933;0,38159;-1,03252;-13,21472
0,7017;0,38270;-1,03294;-13,21387
0,7032;0,38422;-1,03371;-13,21265
0,7119;0,38440;-1,03280;-13,21268
0,7134;0,38410;-1,03391;-13,21271
0,7220;0,38344;-1,03276;-13,21337
0,7245;0,38425;-1,03339;-13,21269
0,7327;0,38507;-1,03321;-13,21213
0,7345;0,38478;-1,03320;-13,21234
0,7420;0,38725;-1,03249;-13,21070
0,7446;0,38797;-1,03134;-13,21037
0,7526;0,38839;-1,02996;-13,21030
0,7549;0,38765;-1,03013;-13,21080
0,7638;0,38731;-1,03039;-13,21100
0,7659;0,38684;-1,03004;-13,21139
0,7730;0,38758;-1,02973;-13,21091
0,7754;0,38789;-1,02912;-13,21080
0,7878;0,38899;-1,02944;-13,20995
0,7878;0,38970;-1,02867;-13,20957
0,7919;0,38900;-1,02885;-13,21005
0,7960;0,38760;-1,02894;-13,21103
0,8018;0,38719;-1,02825;-13,21143
0,8053;0,38821;-1,02864;-13,21064
0,8118;0,38794;-1,02840;-13,21088
0,8152;0,38913;-1,02849;-13,21001
0,8214;0,38875;-1,02857;-13,21027
0,8254;0,38914;-1,02744;-13,21018
0,8320;0,38918;-1,02626;-13,21034
0,8360;0,38827;-1,02573;-13,21107
0,8414;0,38855;-1,02564;-13,21089
0,8480;0,38896;-1,02460;-13,21077
0,8519;0,38893;-1,02433;-13,21083
0,8636;0,38915;-1,02333;-13,21083
0,8636;0,38937;-1,02321;-13,21070
0,8724;0,39020;-1,02290;-13,21016
0,8724;0,39165;-1,02326;-13,20907
0,8834;0,39004;-1,02488;-13,20995
0,8834;0,38974;-1,02472;-13,21019
0,8957;0,38994;-1,02570;-13,20989
0,8957;0,38962;-1,02517;-13,21021
0,9026;0,38867;-1,02730;-13,21053
0,9027;0,38750;-1,02698;-13,21142
0,9258;0,38833;-1,02694;-13,21084
0,9259;0,38759;-1,02777;-13,21122
0,9261;0,38828;-1,02700;-13,21086
0,9262;0,38814;-1,02728;-13,21092
0,9326;0,38891;-1,02760;-13,21031
0,9327;0,38942;-1,02780;-13,20992
0,9424;0,38831;-1,02827;-13,21063
0,9430;0,38853;-1,02776;-13,21056
0,9516;0,38853;-1,02823;-13,21048
0,9528;0,38816;-1,02854;-13,21069
0,9616;0,38759;-1,03007;-13,21085
0,9633;0,38805;-1,03000;-13,21054
0,9717;0,38733;-1,02965;-13,21110
0,9734;0,38626;-1,03088;-13,21167
0,9818;0,38632;-1,03083;-13,21163
0,9833;0,38715;-1,03089;-13,21103
0,9923;0,38733;-1,03206;-13,21071
0,9936;0,38576;-1,03261;-13,21174
1,0026;0,38556;-1,03282;-13,21185
1,0045;0,38405;-1,03264;-13,21295
1,0124;0,38493;-1,03292;-13,21228
1,0143;0,38479;-1,03182;-13,21256
1,0227;0,38465;-1,03316;-13,21244
1,0242;0,38494;-1,03304;-13,21225
1,0396;0,38507;-1,03270;-13,21222
1,0396;0,38563;-1,03175;-13,21197
1,0491;0,38466;-1,03241;-13,21255
1,0491;0,38334;-1,03245;-13,21349
1,0529;0,38388;-1,03300;-13,21301
1,0550;0,38278;-1,03294;-13,21381
1,0626;0,38385;-1,03309;-13,21302
1,0669;0,38531;-1,03331;-13,21195
1,0732;0,38443;-1,03423;-13,21243
1,0759;0,38353;-1,03290;-13,21328
1,0824;0,38341;-1,03257;-13,21342
1,0858;0,38383;-1,03306;-13,21304
1,0925;0,38423;-1,03151;-13,21301
1,0960;0,38370;-1,03303;-13,21314
1,1024;0,38272;-1,03259;-13,21391
1,1056;0,38286;-1,03361;-13,21364
1,1118;0,38422;-1,03296;-13,21278
1,1155;0,38279;-1,03249;-13,21387
1,1224;0,38256;-1,03286;-13,21398
1,1263;0,38151;-1,03351;-13,21462
1,1321;0,38233;-1,03313;-13,21409
1,1368;0,38262;-1,03434;-13,21370
1,1425;0,38113;-1,03329;-13,21493
1,1508;0,38071;-1,03334;-13,21522
1,1525;0,38058;-1,03275;-13,21540
1,1621;0,37969;-1,03335;-13,21594
1,1623;0,37968;-1,03396;-13,21585
1,1766;0,38016;-1,03396;-13,21551
1,1767;0,38053;-1,03585;-13,21494
1,1824;0,38166;-1,03509;-13,21426
1,1824;0,38203;-1,03519;-13,21397
1,1931;0,38106;-1,03496;-13,21471
1,1932;0,38142;-1,03384;-13,21463
1,2023;0,38116;-1,03286;-13,21497
1,2024;0,38094;-1,03287;-13,21513
1,2127;0,38027;-1,03435;-13,21537
1,2128;0,37915;-1,03483;-13,21608
1,2226;0,38005;-1,03489;-13,21543
1,2227;0,37955;-1,03604;-13,21560
1,2332;0,37883;-1,03554;-13,21620
1,2332;0,37766;-1,03671;-13,21684
1,2428;0,37730;-1,03744;-13,21698
1,2428;0,37703;-1,03767;-13,21713
1,2522;0,37703;-1,03738;-13,21718
1,2530;0,37599;-1,03577;-13,21819
1,2629;0,37662;-1,03655;-13,21761
1,2635;0,37572;-1,03672;-13,21822
1,2750;0,37578;-1,03573;-13,21834
1,2751;0,37604;-1,03555;-13,21819
1,2907;0,37536;-1,03642;-13,21853
1,2907;0,37493;-1,03630;-13,21885
1,2925;0,37567;-1,03541;-13,21846
1,2935;0,37622;-1,03405;-13,21830
1,3015;0,37557;-1,03341;-13,21887
1,3031;0,37562;-1,03437;-13,21867
1,3115;0,37765;-1,03315;-13,21742
1,3135;0,37847;-1,03359;-13,21677
1,3219;0,37976;-1,03448;-13,21571
1,3236;0,38019;-1,03492;-13,21533
1,3325;0,38017;-1,03442;-13,21543
1,3339;0,37977;-1,03431;-13,21572
1,3423;0,37885;-1,03517;-13,21625
1,3442;0,37918;-1,03404;-13,21620
1,3524;0,37910;-1,03589;-13,21595
1,3546;0,37919;-1,03681;-13,21573
1,3627;0,37817;-1,03699;-13,21643
1,3653;0,37784;-1,03691;-13,21668
1,3728;0,37697;-1,03603;-13,21745
1,3748;0,37505;-1,03415;-13,21912
1,3828;0,37521;-1,03295;-13,21920
1,3853;0,37511;-1,03258;-13,21933
1,3922;0,37511;-1,03209;-13,21941
1,3955;0,37460;-1,03315;-13,21960
1,4021;0,37353;-1,03361;-13,22028
1,4053;0,37281;-1,03324;-13,22086
1,4114;0,37390;-1,03307;-13,22011
1,4215;0,37491;-1,03326;-13,21936
1,4218;0,37574;-1,03337;-13,21875
1,4271;0,37542;-1,03443;-13,21881
1,4313;0,37520;-1,03400;-13,21903
1,4362;0,37509;-1,03453;-13,21903
1,4424;0,37443;-1,03436;-13,21952
1,4466;0,37359;-1,03413;-13,22016
1,4515;0,37156;-1,03410;-13,22161
1,4566;0,37081;-1,03351;-13,22224
1,4635;0,37121;-1,03324;-13,22200
1,4725;0,37092;-1,03362;-13,22214
1,4725;0,37112;-1,03343;-13,22203
1,4825;0,37059;-1,03327;-13,22243
1,4825;0,37068;-1,03508;-13,22207
1,4925;0,37262;-1,03528;-13,22066
1,4925;0,37298;-1,03488;-13,22047
1,5020;0,37331;-1,03549;-13,22014
1,5020;0,37316;-1,03612;-13,22014
1,5122;0,37376;-1,03569;-13,21978
1,5122;0,37538;-1,03453;-13,21882
1,5220;0,37619;-1,03476;-13,21820
1,5220;0,37486;-1,03510;-13,21909
1,5318;0,37678;-1,03464;-13,21780
1,5318;0,37723;-1,03470;-13,21747
1,5417;0,37752;-1,03560;-13,21712
1,5419;0,37717;-1,03388;-13,21765
1,5520;0,37638;-1,03337;-13,21830
1,5531;0,37515;-1,03356;-13,21914
1,5615;0,37570;-1,03227;-13,21896
1,5621;0,37385;-1,03197;-13,22032
1,5714;0,37286;-1,03293;-13,22087
1,5723;0,37480;-1,03211;-13,21963
1,5815;0,37501;-1,03065;-13,21971
1,5830;0,37451;-1,03215;-13,21983
1,5915;0,37472;-1,03241;-13,21963
1,5931;0,37383;-1,03207;-13,22033
1,6016;0,37487;-1,03011;-13,21991
1,6031;0,37498;-1,02975;-13,21988
1,6123;0,37559;-1,02957;-13,21948
1,6139;0,37630;-1,02958;-13,21897
1,6218;0,37530;-1,03052;-13,21953
1,6234;0,37602;-1,02963;-13,21916
1,6326;0,37442;-1,03095;-13,22009
1,6336;0,37427;-1,03084;-13,22021
1,6417;0,37460;-1,03176;-13,21982
1,6435;0,37362;-1,03149;-13,22057
1,6528;0,37445;-1,03044;-13,22015
1,6542;0,37471;-1,03068;-13,21992
1,6621;0,37443;-1,02977;-13,22027
1,6641;0,37586;-1,02910;-13,21937
1,6720;0,37648;-1,02880;-13,21897
1,6744;0,37631;-1,02807;-13,21921
1,6819;0,37558;-1,02999;-13,21942
1,6842;0,37703;-1,03064;-13,21828
1,6916;0,37654;-1,03095;-13,21857
1,6946;0,37681;-1,03053;-13,21846
1,7022;0,37665;-1,03023;-13,21862
1,7054;0,37694;-1,03191;-13,21813
1,7123;0,37674;-1,03237;-13,21820
1,7171;0,37605;-1,03246;-13,21868
1,7225;0,37615;-1,03060;-13,21891
1,7255;0,37603;-1,03034;-13,21904
1,7314;0,37588;-1,03223;-13,21884
1,7357;0,37646;-1,03205;-13,21845
1,7417;0,37650;-1,03286;-13,21830
1,7457;0,37697;-1,03544;-13,21754
1,7518;0,37654;-1,03642;-13,21768
1,7567;0,37801;-1,03727;-13,21650
1,7618;0,37828;-1,03846;-13,21611
1,7723;0,37859;-1,03766;-13,21602
1,7723;0,37885;-1,03817;-13,21575
1,7826;0,37905;-1,03987;-13,21533
1,7826;0,37812;-1,04110;-13,21580
1,7928;0,37735;-1,04000;-13,21653
1,7928;0,37697;-1,03995;-13,21680
1,8026;0,37681;-1,03916;-13,21705
1,8027;0,37665;-1,03917;-13,21716
1,8124;0,37672;-1,03954;-13,21705
1,8124;0,37724;-1,03803;-13,21692
1,8234;0,37674;-1,03727;-13,21740
1,8234;0,37642;-1,03708;-13,21766
1,8324;0,37710;-1,03763;-13,21709
1,8324;0,37702;-1,03728;-13,21720
1,8426;0,37658;-1,03654;-13,21763
1,8430;0,37635;-1,03719;-13,21770
1,8528;0,37513;-1,03607;-13,21874
1,8528;0,37592;-1,03484;-13,21838
1,8620;0,37593;-1,03520;-13,21832
1,8627;0,37515;-1,03603;-13,21874
1,8731;0,37451;-1,03591;-13,21922
1,8731;0,37532;-1,03661;-13,21852
1,8819;0,37538;-1,03718;-13,21839
1,8831;0,37435;-1,03657;-13,21922
1,8921;0,37453;-1,03712;-13,21900
1,8935;0,37480;-1,03843;-13,21859
1,9020;0,37414;-1,03787;-13,21916
1,9034;0,37595;-1,03753;-13,21792
1,9118;0,37520;-1,03621;-13,21867
1,9135;0,37481;-1,03612;-13,21896
