time;X_value;Y_value;Z_value
0,0048;0,01439;0,01683;0,02152
0,0144;-0,00477;-0,01897;0,06172
0,0153;0,02977;-0,01413;0,07071
0,0173;0,00586;-0,00459;0,01786
0,0226;-0,01780;0,00734;-0,00010
0,0282;-0,02940;-0,02108;-0,03099
0,0324;-0,02201;-0,02427;-0,02123
0,0377;0,00431;0,00327;-0,00205
0,0428;0,01728;0,00561;-0,02935
0,0478;0,00164;-0,01585;0,02197
0,0528;-0,00304;-0,00634;0,04079
0,0580;0,03026;0,01144;0,00126
0,0632;0,02531;-0,02548;0,02263
0,0679;0,02990;-0,00031;-0,00250
0,0736;-0,04035;0,00790;0,03078
0,0792;0,00282;0,00666;-0,03837
0,0841;-0,01140;-0,00879;-0,03448
0,0892;0,03625;-0,00173;0,00263
0,0944;-0,02928;-0,01009;0,00498
0,0998;0,00187;0,01968;0,02632
0,1044;-0,00285;-0,00076;0,03798
0,1097;0,02219;-0,00076;0,04241
0,1151;-0,00160;0,00045;-0,01851
0,1187;0,01266;0,00756;-0,03024
0,1240;0,00062;-0,01043;0,01753
0,1293;-0,00660;0,01338;-0,01825
0,1345;-0,04102;-0,00216;-0,00622
0,1396;0,00203;0,00725;-0,02042
0,1449;0,02341;0,00822;0,01776
0,1497;-0,00645;-0,02279;0,08888
0,1550;-0,03013;-0,00714;0,01450
0,1663;-0,01207;0,00484;0,04050
0,1665;0,02245;0,00012;-0,01803
0,1701;0,02580;-0,01303;-0,00244
0,1753;-0,01956;0,01317;-0,03924
0,1800;0,00085;0,01535;0,01454
0,1852;0,01269;-0,03243;-0,06872
0,1901;0,01865;0,00457;0,02212
0,1963;-0,00513;-0,01918;0,01243
0,2004;-0,00032;-0,00237;0,05034
0,2057;-0,00736;-0,00595;0,04517
0,2103;0,00825;-0,03215;-0,00272
0,2158;-0,00608;-0,01404;0,03175
0,2206;-0,01910;0,01702;0,00535
0,2266;-0,00469;0,03952;-0,00894
0,2322;-0,00819;-0,02023;-0,02668
0,2366;-0,01879;0,01903;-0,02884
0,2414;0,01940;-0,02281;-0,01790
0,2465;0,01330;0,00108;0,01194
0,2518;-0,02005;-0,01449;0,01422
0,2563;0,00025;-0,00371;0,02954
0,2622;-0,03768;-0,01092;0,05543
0,2666;-0,02068;-0,03346;0,02290
0,2722;0,02116;0,00724;-0,04737
0,2829;-0,02529;0,02861;-0,01728
0,2831;0,01646;0,03430;0,00543
0,2871;0,02583;-0,00997;-0,02787
0,2950;0,00064;-0,00876;-0,01814
