time;X_value;Y_value;Z_value
0,0084;16,31768;31,07655;-29,42429
0,0252;17,54562;33,29319;-30,14426
0,0358;16,28315;33,32688;-27,57442
0,0452;18,20682;32,15742;-28,83217
0,0557;17,54793;33,29433;-29,50391
0,0645;16,27279;33,88861;-27,59222
0,0744;15,62657;34,46492;-27,60580
0,0841;17,55024;33,29546;-28,86356
0,0939;15,63807;33,33691;-30,13163
0,1041;18,81158;33,82805;-28,88977
0,1139;15,64499;33,34032;-28,21056
0,1309;15,64730;33,34146;-27,57021
0,1351;16,27048;33,88748;-28,23257
0,1449;17,54218;33,85833;-28,24100
0,1549;18,84497;32,14399;-28,19602
0,1645;15,63924;33,90432;-26,94765
0,1746;17,54793;33,29433;-29,50391
0,1854;18,20451;32,15629;-29,47253
0,1952;15,63463;33,90205;-28,22836
0,2050;16,28315;33,32688;-27,57442
0,2151;16,24514;35,00867;-29,54887
0,2253;18,20912;32,15856;-28,19181
0,2349;17,53988;33,85720;-28,88135
0,2452;14,37098;33,36834;-28,84250
0,2558;16,26242;34,45034;-27,61002
0,2650;18,17573;33,84262;-28,88556
0,2748;18,82194;33,26632;-28,87198
0,2848;18,20682;32,15742;-28,83217
0,2950;15,61965;34,46151;-29,52687
0,3054;16,30387;32,20342;-27,53883
0,3153;16,29926;32,20115;-28,81953
0,3258;16,27623;33,32347;-29,49548
0,3355;17,53413;34,42120;-27,61844
0,3461;14,99877;33,91663;-28,22415
0,3555;17,56866;32,17086;-29,46832
0,3655;15,66802;32,21799;-27,53461
0,3828;18,17342;33,84148;-29,52592
0,3845;18,16536;34,40435;-28,90336
0,3939;14,99877;33,91663;-28,22415
0,4048;16,29695;32,20001;-29,45989
0,4140;17,55485;33,29773;-27,58284
0,4244;17,51915;34,98066;-28,91695
0,4346;14,99416;33,91436;-29,50486
0,4450;15,63463;33,90205;-28,22836
0,4548;17,55024;33,29546;-28,86356
0,4654;16,30732;31,63828;-29,44209
0,4749;16,27048;33,88748;-28,23257
0,4855;15,63001;33,89978;-29,50907
0,4953;16,30157;32,20228;-28,17918
0,5054;17,52490;34,41665;-30,17986
0,5153;15,02986;32,23143;-28,17075
0,5255;16,26817;33,88634;-28,87292
0,5349;16,31193;31,64055;-28,16138
0,5449;15,64499;33,34032;-28,21056
0,5546;15,63232;33,90092;-28,86871
0,5650;15,64499;33,34032;-28,21056
0,5747;18,18840;33,28202;-28,22741
0,5853;17,55485;33,29773;-27,58284
0,5961;17,52951;34,41893;-28,89915
0,6061;17,54218;33,85833;-28,24100
0,6158;15,63463;33,90205;-28,22836
0,6329;18,83805;32,14058;-30,11709
0,6360;17,54218;33,85833;-28,24100
0,6456;18,20682;32,15742;-28,83217
0,6566;15,63232;33,90092;-28,86871
0,6691;18,17803;33,84375;-28,24521
0,6749;15,64268;33,33919;-28,85092
0,6865;16,26586;33,88521;-29,51328
0,6941;17,56866;32,17086;-29,46832
0,7041;16,28315;33,32688;-27,57442
0,7143;14,99647;33,91549;-28,86450
0,7246;16,26586;33,88521;-29,51328
0,7349;17,56866;32,17086;-29,46832
0,7457;15,61159;35,02438;-28,90431
0,7552;16,31654;31,64282;-26,88067
0,7694;16,27048;33,88748;-28,23257
0,7752;17,52951;34,41893;-28,89915
0,7851;17,54562;33,29319;-30,14426
0,7954;17,51684;34,97952;-29,55730
0,8051;17,54449;33,85947;-27,60064
0,8152;17,55255;33,29660;-28,22320
0,8254;17,52720;34,41779;-29,53951
0,8357;15,00683;33,35376;-28,84671
0,8455;17,52720;34,41779;-29,53951
