time,X_value,Y_value,Z_value
0.0121,0.67500,3.08110,9.28550
0.0126,0.65100,3.06610,9.29220
0.0196,0.61070,3.07910,9.29060
0.0377,0.55140,3.12890,9.27770
0.0423,0.49180,3.21030,9.25320
0.0492,0.42850,3.31140,9.22060
0.0607,0.36010,3.42570,9.18170
0.0693,0.29940,3.50130,9.15540
0.0801,0.25840,3.54520,9.13970
0.0892,0.24960,3.55290,9.13700
0.1000,0.25250,3.53930,9.14210
0.1093,0.27940,3.52210,9.14800
0.1202,0.31850,3.50520,9.15320
0.1292,0.35750,3.48790,9.15840
0.1458,0.38880,3.46730,9.16490
0.1495,0.41920,3.44130,9.17340
0.1597,0.43350,3.40610,9.18590
0.1694,0.43150,3.36150,9.20240
0.1813,0.41880,3.31140,9.22110
0.1894,0.42090,3.27810,9.23290
0.1997,0.41150,3.25560,9.24130
0.2096,0.37700,3.25380,9.24330
0.2196,0.34210,3.27310,9.23790
0.2294,0.31730,3.30870,9.22610
0.2402,0.29980,3.35960,9.20830
0.2533,0.28670,3.40380,9.19240
0.2661,0.28760,3.44710,9.17630
0.2696,0.31220,3.47580,9.16460
0.2798,0.35880,3.48260,9.16030
0.2892,0.42030,3.46210,9.16550
0.3005,0.49870,3.40790,9.18190
0.3094,0.57590,3.34400,9.20080
0.3196,0.66370,3.26390,9.22360
0.3296,0.74290,3.18840,9.24400
0.3397,0.80940,3.12820,9.25900
0.3494,0.86610,3.09020,9.26660
0.3604,0.90710,3.07230,9.26860
0.3692,0.93630,3.06490,9.26820
0.3798,0.95570,3.05160,9.27060
0.3897,0.98380,3.03680,9.27250
0.4061,1.00630,3.02920,9.27250
0.4100,1.02160,3.03160,9.27010
0.4217,1.02870,3.04640,9.26450
0.4298,1.03820,3.06900,9.25600
0.4400,1.06300,3.10400,9.24140
0.4493,1.10340,3.14370,9.22330
0.4607,1.15370,3.18610,9.20250
0.4693,1.19120,3.21780,9.18670
0.4802,1.22800,3.25000,9.17050
0.4891,1.26110,3.27960,9.15550
0.5031,1.30270,3.30920,9.13900
0.5097,1.34310,3.33210,9.12480
0.5196,1.38500,3.35630,9.10970
0.5297,1.41490,3.38030,9.09620
0.5411,1.44220,3.40620,9.08220
0.5499,1.46110,3.42600,9.07170
0.5598,1.48040,3.44480,9.06150
0.5694,1.50340,3.46020,9.05180
0.5798,1.52950,3.47210,9.04290
0.5892,1.54600,3.48150,9.03650
0.6002,1.55770,3.49220,9.03030
0.6092,1.56880,3.50340,9.02410
0.6197,1.58050,3.52290,9.01440
0.6303,1.58720,3.55440,9.00090
0.6396,1.58490,3.60010,8.98310
0.6539,1.57680,3.66220,8.95940
0.6608,1.56370,3.75010,8.92530
0.6692,1.54620,3.83820,8.89080
0.6798,1.52200,3.95620,8.84310
0.6896,1.50010,4.09250,8.78470
0.6997,1.46960,4.24790,8.71580
0.7095,1.38310,4.41050,8.64890
0.7203,1.22950,4.57630,8.58570
0.7300,1.00100,4.74950,8.52110
0.7401,0.72260,4.93560,8.44310
0.7494,0.40790,5.13760,8.34310
0.7595,0.04290,5.35890,8.21280
0.7734,-0.13380,5.58700,8.05830
0.7816,-0.07050,5.76590,7.93210
0.7894,0.00860,5.85050,7.87020
0.8005,0.06150,5.91320,7.82300
0.8093,0.07720,5.96900,7.78040
0.8196,0.05260,6.01500,7.74510
0.8295,-0.00460,6.05400,7.71480
0.8400,-0.09160,6.09470,7.68220
0.8495,-0.20640,6.14230,7.64190
0.8597,-0.36150,6.19800,7.59100
0.8695,-0.55130,6.25550,7.53220
0.8798,-0.74340,6.30670,7.47270
0.8894,-0.92360,6.35310,7.41310
0.9086,-1.11310,6.41130,7.33650
0.9098,-1.25610,6.47410,7.25790
0.9195,-1.40560,6.56700,7.14610
0.9295,-1.55590,6.68460,7.00460
0.9394,-1.71160,6.82370,6.83200
0.9496,-1.86960,6.97560,6.63440
0.9607,-2.03890,7.14780,6.39690
0.9693,-2.16970,7.29100,6.18890
0.9800,-2.30910,7.44830,5.94640
0.9893,-2.43900,7.59770,5.70050
0.9998,-2.56730,7.74170,5.44470
1.0094,-2.68790,7.88290,5.17720
1.0282,-2.81390,8.02870,4.87750
1.0303,-2.91630,8.13700,4.63170
1.0417,-3.03260,8.24440,4.35920
