time,X_value,Y_value,Z_value
0.0106,0.27400,0.01540,-0.19960
0.0238,0.31320,0.04490,-0.11130
0.0289,0.30340,0.01560,-0.02310
0.0421,0.30350,0.07450,0.11410
0.0488,0.29230,0.03490,-0.05250
0.0613,0.30110,-0.00400,-0.28790
0.0694,0.29060,0.04450,-0.17020
0.0785,0.29080,0.04460,0.03560
0.0893,0.30080,0.04480,0.11410
0.0984,0.29950,0.04440,-0.10160
0.1090,0.30830,0.01470,-0.33690
0.1185,0.28790,0.01450,-0.10160
0.1300,0.28850,0.05380,0.11410
0.1395,0.28830,0.03440,-0.01330
0.1489,0.29710,0.02430,-0.17020
0.1585,0.28640,0.03380,-0.14080
0.1695,0.29540,0.02390,-0.11140
0.1791,0.29550,0.04370,0.00620
0.1896,0.28560,0.04380,0.02580
0.2020,0.29440,0.01420,-0.13100
0.2090,0.29350,0.03350,-0.19970
0.2185,0.27380,0.03370,-0.10160
0.2290,0.27400,0.03400,0.03560
0.2392,0.29350,0.05380,-0.00360
0.2504,0.31220,0.03390,-0.15070
0.2593,0.30150,0.01410,-0.18010
0.2693,0.31120,0.03390,-0.04280
0.2786,0.29170,0.05360,0.02580
0.2892,0.28090,0.04340,-0.06240
0.2987,0.29960,0.03330,-0.14090
0.3146,0.27930,0.02320,-0.12120
0.3219,0.28810,0.03270,-0.07220
0.3290,0.27820,0.05250,-0.00360
0.3387,0.28780,0.05250,-0.05260
0.3490,0.29670,0.02290,-0.12130
0.3584,0.28610,0.02260,-0.12130
0.3699,0.27610,0.03240,-0.05260
0.3785,0.29550,0.02270,0.00610
0.3889,0.28470,0.03220,-0.06240
0.3988,0.27410,0.00260,-0.14090
0.4089,0.28310,0.03170,-0.09180
0.4206,0.27300,0.04160,-0.00360
0.4318,0.28260,0.03180,-0.04280
0.4387,0.27170,0.02190,-0.07220
0.4491,0.28050,0.03130,-0.10170
0.4631,0.28010,0.03150,-0.09190
0.4690,0.26910,0.02140,-0.07230
0.4787,0.27860,0.03140,-0.03300
0.4902,0.26840,0.03170,-0.06250
0.4986,0.27710,0.01190,-0.11150
0.5092,0.26610,0.02140,-0.08210
0.5185,0.26560,0.03150,-0.03310
0.5290,0.26430,0.03110,-0.06250
0.5388,0.28240,0.04040,-0.07230
0.5495,0.27140,0.03030,-0.08210
0.5589,0.27950,0.04950,-0.05270
0.5694,0.25850,0.03920,-0.06250
0.5790,0.26800,0.03940,-0.06250
0.5890,0.25680,0.02930,-0.07230
0.5988,0.26540,0.03870,-0.08210
0.6102,0.26370,0.02860,-0.06250
0.6186,0.25350,0.04810,-0.05270
0.6299,0.26290,0.01870,-0.06250
0.6385,0.26130,0.03790,-0.07230
0.6491,0.24020,0.01800,-0.07230
0.6586,0.25950,0.03770,-0.05270
0.6694,0.25760,0.01760,-0.05270
0.6854,0.24640,0.03680,-0.08210
0.6892,0.24490,0.02670,-0.07230
0.6985,0.26310,0.02630,-0.08210
0.7090,0.24320,0.02640,-0.06250
0.7188,0.24110,0.03570,-0.04290
0.7301,0.24920,0.01570,-0.06250
0.7384,0.23780,0.02510,-0.07230
0.7500,0.24590,0.01500,-0.07230
0.7609,0.24550,0.03480,-0.07230
0.7858,0.23400,0.01490,-0.06250
0.7873,0.24220,0.01460,-0.08210
0.7904,0.25150,0.02470,-0.08220
0.8022,0.24930,0.02430,-0.05270
0.8090,0.22790,0.02400,-0.06250
0.8237,0.22650,0.04310,-0.08220
0.8333,0.21520,0.02310,-0.07230
0.8387,0.23330,0.03250,-0.07230
0.8587,0.22140,0.02230,-0.05270
0.8599,0.22940,0.03170,-0.06250
0.8742,0.21790,0.01180,-0.06250
0.8816,0.21670,0.02250,-0.05280
0.8891,0.22470,0.02220,-0.06260
0.9015,0.22340,0.02310,-0.07240
0.9103,0.22170,0.02280,-0.06260
0.9187,0.21070,0.03220,-0.09200
0.9290,0.20910,0.01240,-0.06260
0.9392,0.21730,0.02190,-0.07240
0.9494,0.21620,0.02280,-0.05280
0.9595,0.21470,0.03210,-0.07240
0.9707,0.21340,0.02200,-0.08220
0.9785,0.20270,0.02250,-0.08220
0.9889,0.20120,0.02220,-0.06260
0.9986,0.21040,0.02250,-0.07240
1.0090,0.20920,0.02210,-0.08220
1.0185,0.20900,0.02230,-0.07240
1.0293,0.20770,0.02190,-0.07240
1.0385,0.20750,0.02210,-0.06260
1.0489,0.20590,0.02170,-0.06260
1.0585,0.18610,0.01190,-0.08220
1.0748,0.19440,0.02130,-0.06260
1.0809,0.20320,0.01120,-0.08220
1.0904,0.20170,0.03040,-0.06260
1.0985,0.20060,0.02040,-0.08220
1.1089,0.19090,0.02040,-0.05280
1.1188,0.18950,0.02000,-0.06260
1.1294,0.18820,0.00990,-0.06260
1.1385,0.19650,0.01940,-0.06260
1.1491,0.19540,0.02890,-0.08220
1.1585,0.20410,0.01880,-0.08220
1.1689,0.18450,0.02850,-0.07230
1.1800,0.18360,0.01830,-0.09190
1.1922,0.20330,0.02800,-0.07230
1.1986,0.19230,0.01800,-0.07230
1.2099,0.19120,0.01770,-0.07230
1.2185,0.18060,0.00770,-0.09190
1.2288,0.20950,-0.01190,-0.13110
1.2384,0.17990,0.00750,-0.05270
1.2488,0.19950,0.02710,-0.04290
1.2584,0.17870,0.01690,-0.06250
1.2691,0.19750,0.00690,-0.09190
1.2790,0.17730,0.02620,-0.11150
1.2892,0.19700,0.02620,-0.05270
1.2989,0.18550,-0.00330,-0.04290
1.3093,0.19470,-0.00340,-0.11150
1.3187,0.17450,0.01590,-0.10170
1.3389,0.17450,0.03550,-0.03300
1.3402,0.17370,0.00580,-0.08210
1.3506,0.19260,0.01540,-0.09190
1.3588,0.16260,0.01520,-0.09190
1.3691,0.17130,0.02460,-0.05260
1.3785,0.17020,0.01450,-0.05260
1.3898,0.17930,0.00450,-0.09180
1.3985,0.18840,0.00440,-0.09180
1.4089,0.17850,0.01400,-0.03300
1.4185,0.16790,0.00390,-0.07220
1.4289,0.16780,0.01360,-0.08200
1.4385,0.17680,0.01330,-0.07220
1.4510,0.16600,0.02280,-0.05250
1.4584,0.17480,0.01280,-0.07220
1.4689,0.18370,0.01240,-0.07210
1.4793,0.17300,0.01210,-0.06230
1.4889,0.16240,0.00220,-0.07210
1.4987,0.17140,0.00200,-0.07210
1.5092,0.17150,0.02140,-0.06230
1.5186,0.17050,0.02110,-0.06230
1.5289,0.17050,0.02090,-0.05250
1.5385,0.16980,0.00100,-0.07210
1.5492,0.16920,0.01060,-0.09170
1.5600,0.16930,-0.00920,-0.08190
1.5699,0.17920,0.01000,-0.07210
1.5837,0.15880,0.00980,-0.06220
1.5891,0.16790,0.01930,-0.07200
1.5992,0.14760,-0.00040,-0.07200
1.6090,0.17630,0.01880,-0.07200
1.6185,0.14620,0.00890,-0.07200
1.6299,0.15620,0.01840,-0.07200
1.6384,0.15630,0.00830,-0.06220
1.6490,0.16530,0.00810,-0.07200
1.6590,0.15550,-0.00180,-0.09160
1.6693,0.16540,0.01740,-0.05230
1.6786,0.16540,-0.00250,-0.06210
1.6899,0.16560,0.00690,-0.09150
1.7012,0.15500,-0.01270,-0.06210
1.7098,0.16490,0.00640,-0.06210
1.7186,0.14460,-0.00340,-0.06210
1.7302,0.16350,0.00610,-0.07190
1.7386,0.15380,-0.00400,-0.06210
1.7495,0.16290,0.00550,-0.07190
1.7590,0.15240,-0.00430,-0.07190
1.7692,0.16150,0.01490,-0.07190
1.7786,0.15180,-0.00500,-0.05220
1.7889,0.16090,0.01430,-0.07180
1.7985,0.15030,-0.00540,-0.06200
1.8132,0.16920,0.01390,-0.07180
1.8186,0.14960,-0.00600,-0.07180
1.8289,0.15880,0.01330,-0.07180
1.8395,0.14820,-0.01610,-0.06200
1.8490,0.15740,0.01300,-0.08160
1.8588,0.14680,-0.01640,-0.06200
1.8696,0.15590,0.00290,-0.06200
1.8786,0.15510,0.00280,-0.07180
1.8889,0.14460,0.01220,-0.07180
1.8986,0.13420,-0.00740,-0.06190
1.9091,0.15310,0.00210,-0.07170
1.9186,0.13300,-0.00770,-0.07170
1.9304,0.13710,0.00170,-0.08150
1.9390,0.13020,-0.00790,-0.06190
1.9554,0.13420,0.01080,-0.07160
1.9586,0.11950,-0.01790,-0.07160
1.9689,0.11970,0.00130,-0.08140
1.9788,0.11920,0.00120,-0.06180
1.9892,0.13840,0.01080,-0.08140
1.9987,0.11850,-0.00880,-0.08140
2.0092,0.12850,-0.00900,-0.07160
2.0187,0.11820,-0.00910,-0.06180
2.0289,0.12760,0.00040,-0.07160
2.0389,0.13670,0.00030,-0.05200
2.0500,0.12650,0.00990,-0.06180
2.0585,0.11630,0.00000,-0.07160
2.0690,0.11590,0.00960,-0.06170
2.0786,0.11550,-0.00030,-0.06170
2.0914,0.11510,-0.01030,-0.07150
2.0991,0.12450,0.00910,-0.08130
