time,X_value,Y_value,Z_value
0.0104,0.74208,-1.91526,163.42683
0.0237,0.74213,-1.91501,163.44267
0.0288,0.74184,-1.91412,163.46008
0.0420,0.74251,-1.91372,163.47679
0.0487,0.73439,-1.91595,163.51088
0.0612,0.72856,-1.91484,163.52795
0.0693,0.72426,-1.91716,163.54802
0.0783,0.72590,-1.91634,163.56398
0.0890,0.72661,-1.91549,163.57919
0.0983,0.71904,-1.91799,163.60631
0.1089,0.71361,-1.91951,163.62062
0.1184,0.70863,-1.92077,163.64703
0.1299,0.71191,-1.92043,163.66089
0.1393,0.71118,-1.91904,163.67520
0.1487,0.70503,-1.92053,163.69518
0.1584,0.69980,-1.92237,163.71771
0.1693,0.69521,-1.92324,163.74269
0.1787,0.69556,-1.92176,163.75870
0.1895,0.69533,-1.92102,163.77403
0.1986,0.68960,-1.92244,163.79739
0.2089,0.68411,-1.92405,163.81596
0.2184,0.68393,-1.92297,163.83128
0.2288,0.68499,-1.92125,163.84665
0.2390,0.68416,-1.91996,163.86272
0.2500,0.67870,-1.92178,163.88466
0.2592,0.67367,-1.92275,163.90498
0.2689,0.67299,-1.92184,163.91956
0.2784,0.67379,-1.92125,163.93507
0.2890,0.66800,-1.92345,163.96205
0.2985,0.66253,-1.92550,163.98503
0.3144,0.65812,-1.92725,164.00720
0.3217,0.65257,-1.92868,164.03427
0.3288,0.65186,-1.92800,164.04901
0.3384,0.65043,-1.92756,164.06451
0.3488,0.64528,-1.92908,164.08841
0.3582,0.64067,-1.93068,164.11069
0.3697,0.63978,-1.93044,164.12555
0.3783,0.63857,-1.93004,164.14038
0.3888,0.63296,-1.93205,164.16856
0.3986,0.62808,-1.93294,164.18919
0.4088,0.62303,-1.93471,164.21413
0.4205,0.62178,-1.93394,164.23068
0.4317,0.62046,-1.93385,164.24812
0.4386,0.61384,-1.93491,164.27716
0.4489,0.60805,-1.93715,164.30309
0.4629,0.60541,-1.93595,164.32295
0.4689,0.59897,-1.93771,164.35475
0.4785,0.59661,-1.93630,164.37552
0.4901,0.59450,-1.93470,164.39626
0.4984,0.58801,-1.93568,164.42477
0.5088,0.58143,-1.93767,164.45679
0.5184,0.57841,-1.93627,164.48019
0.5288,0.57059,-1.93853,164.51576
0.5385,0.56195,-1.94091,164.55220
0.5494,0.55496,-1.94273,164.58533
0.5586,0.54496,-1.94571,164.62794
0.5689,0.53703,-1.94808,164.66473
0.5789,0.53512,-1.94735,164.68341
0.5889,0.52704,-1.94902,164.71938
0.5986,0.51956,-1.95125,164.75378
0.6099,0.50995,-1.95314,164.79675
0.6184,0.50743,-1.95338,164.81401
0.6298,0.50545,-1.95311,164.83205
0.6385,0.49606,-1.95576,164.87283
0.6490,0.48724,-1.95723,164.91092
0.6584,0.48532,-1.95721,164.92741
0.6693,0.47425,-1.95960,164.97615
0.6853,0.46631,-1.96214,165.01208
0.6888,0.45780,-1.96412,165.05153
0.6984,0.44927,-1.96623,165.09019
0.7088,0.44739,-1.96599,165.10774
0.7186,0.43507,-1.96903,165.16161
0.7299,0.42506,-1.97103,165.20761
0.7382,0.41576,-1.97306,165.24759
0.7499,0.40603,-1.97502,165.28940
0.7607,0.40370,-1.97415,165.30887
0.7857,0.39347,-1.97593,165.35355
0.7872,0.38391,-1.97736,165.39380
0.7901,0.38134,-1.97599,165.41600
0.8014,0.36816,-1.97804,165.47186
0.8089,0.35804,-1.97998,165.51709
0.8236,0.34971,-1.98311,165.55357
0.8331,0.34116,-1.98472,165.59265
0.8386,0.33185,-1.98725,165.63472
0.8511,0.32040,-1.98960,165.68509
0.8598,0.30956,-1.99217,165.73198
0.8740,0.29960,-1.99360,165.77524
0.8814,0.29227,-1.98879,165.81781
0.8889,0.28210,-1.99055,165.86418
0.9014,0.27436,-1.98487,165.91063
0.9100,0.26426,-1.98688,165.95641
0.9186,0.25739,-1.98901,165.98836
0.9289,0.24781,-1.99042,166.03246
0.9391,0.23914,-1.99242,166.07298
0.9493,0.23174,-1.98707,166.11549
0.9594,0.22299,-1.98965,166.15550
0.9706,0.21608,-1.99167,166.19073
0.9783,0.21114,-1.98829,166.22255
0.9888,0.20179,-1.99035,166.26364
0.9983,0.19881,-1.98875,166.28735
1.0089,0.19087,-1.99055,166.32195
1.0184,0.18991,-1.98945,166.33908
1.0292,0.18255,-1.99177,166.37683
1.0383,0.18149,-1.99102,166.39018
1.0487,0.17168,-1.99327,166.43285
1.0583,0.17130,-1.99319,166.44353
1.0747,0.16214,-1.99543,166.48337
1.0808,0.15582,-1.99699,166.51563
1.0903,0.14698,-1.99950,166.55585
1.0983,0.14141,-2.00047,166.58719
1.1087,0.14150,-2.00103,166.59612
1.1185,0.13381,-2.00324,166.63354
1.1294,0.12562,-2.00482,166.67110
1.1383,0.11709,-2.00659,166.70967
1.1490,0.11056,-2.00862,166.73955
1.1583,0.10421,-2.01033,166.77048
1.1688,0.10429,-2.01100,166.77953
1.1800,0.09887,-2.01295,166.80562
1.1921,0.09896,-2.01351,166.81465
1.1984,0.09246,-2.01486,166.84766
1.2098,0.08637,-2.01649,166.87985
1.2183,0.08161,-2.01761,166.90501
1.2286,0.07839,-2.01857,166.92519
1.2383,0.07763,-2.01891,166.93631
1.2486,0.07711,-2.01894,166.94640
1.2582,0.07098,-2.02104,166.97884
1.2690,0.06563,-2.02243,167.00525
1.2787,0.06244,-2.02410,167.02467
1.2889,0.06262,-2.02409,167.03485
1.2987,0.05291,-2.02496,167.07851
1.3090,0.04925,-2.02599,167.09999
1.3184,0.04554,-2.02714,167.11949
1.3387,0.04571,-2.02725,167.12967
1.3400,0.04090,-2.02861,167.15335
1.3504,0.03668,-2.02981,167.17705
1.3584,0.03356,-2.03114,167.19775
1.3689,0.02696,-2.03333,167.22989
1.3785,0.02018,-2.03515,167.26202
1.3894,0.01682,-2.03669,167.28392
1.3983,0.01186,-2.03725,167.30669
1.4087,0.01146,-2.03833,167.31721
1.4183,0.00715,-2.03965,167.34232
1.4287,0.00631,-2.04080,167.35387
1.4384,0.00188,-2.04210,167.37900
1.4507,-0.00442,-2.04446,167.40855
1.4581,-0.00996,-2.04542,167.43364
1.4687,-0.01490,-2.04748,167.46014
1.4792,-0.02026,-2.04926,167.48767
1.4888,-0.02441,-2.04992,167.51086
1.4985,-0.02953,-2.05116,167.53525
1.5091,-0.02951,-2.05242,167.54388
1.5184,-0.03498,-2.05408,167.57056
1.5287,-0.03497,-2.05545,167.57925
1.5384,-0.03897,-2.05694,167.60274
1.5491,-0.04200,-2.05842,167.62312
1.5600,-0.04146,-2.05986,167.62975
1.5698,-0.04149,-2.06145,167.63748
1.5837,-0.04618,-2.06287,167.66106
1.5889,-0.05045,-2.06479,167.68480
1.5991,-0.05431,-2.06573,167.70638
1.6088,-0.05822,-2.06746,167.73016
1.6185,-0.06163,-2.06834,167.75060
1.6295,-0.06041,-2.06995,167.75734
1.6383,-0.06103,-2.07126,167.76297
1.6490,-0.06513,-2.07252,167.78572
1.6589,-0.06518,-2.07412,167.79242
1.6690,-0.06467,-2.07590,167.79921
1.6784,-0.06407,-2.07791,167.80602
1.6898,-0.06417,-2.07985,167.81174
1.7011,-0.06758,-2.08038,167.83669
1.7097,-0.06713,-2.08261,167.84245
1.7185,-0.07128,-2.08329,167.86526
1.7295,-0.07507,-2.08470,167.88719
1.7384,-0.07584,-2.08668,167.89409
1.7495,-0.07899,-2.08770,167.91704
1.7586,-0.08217,-2.08872,167.93790
1.7689,-0.08778,-2.09018,167.96100
1.7786,-0.08709,-2.09232,167.96684
1.7887,-0.09145,-2.09391,167.99005
1.7983,-0.09652,-2.09473,168.01314
1.8098,-0.09956,-2.09612,168.03757
1.8184,-0.10053,-2.09855,168.04239
1.8288,-0.10437,-2.09962,168.06566
1.8393,-0.10833,-2.10010,168.09109
1.8488,-0.11087,-2.10155,168.11122
1.8585,-0.11701,-2.10169,168.13554
1.8695,-0.12069,-2.10290,168.16129
1.8783,-0.12452,-2.10398,168.18480
1.8888,-0.12974,-2.10573,168.20514
1.8984,-0.13171,-2.10655,168.22763
1.9089,-0.13498,-2.10769,168.25015
1.9183,-0.13837,-2.10848,168.27045
1.9299,-0.17708,-2.10999,168.40938
1.9385,-0.22499,-2.10814,168.57364
1.9554,-0.24862,-2.11378,168.71381
1.9586,-0.27517,-2.11100,168.83768
1.9687,-0.27521,-2.11215,168.84148
1.9786,-0.27778,-2.11329,168.85817
1.9890,-0.28026,-2.11455,168.87381
1.9986,-0.28268,-2.11479,168.88684
2.0090,-0.28006,-2.11597,168.89182
2.0186,-0.28116,-2.11656,168.90971
2.0287,-0.28478,-2.11772,168.92540
2.0387,-0.29041,-2.11846,168.94820
2.0499,-0.29249,-2.11965,168.96635
2.0581,-0.29442,-2.12005,168.98193
2.0687,-0.29748,-2.12138,168.99777
2.0784,-0.30038,-2.12250,169.01477
2.0914,-0.30225,-2.12325,169.02927
2.0990,-0.30315,-2.12444,169.04277
2.1094,-0.30591,-2.12592,169.05624
2.1186,-0.33606,-2.12721,169.18625
2.1295,-0.35870,-2.12866,169.28096
2.1384,-0.38147,-2.12772,169.38110
2.1489,-0.37984,-2.12834,169.38489
2.1585,-0.38129,-2.12937,169.39877
2.1698,-0.38220,-2.13034,169.41017
2.1784,-0.38423,-2.13156,169.42409
2.1887,-0.38261,-2.13218,169.42795
2.1986,-0.38645,-2.13382,169.45204
2.2092,-0.38837,-2.13481,169.46468
2.2188,-0.38975,-2.13517,169.47859
2.2292,-0.39008,-2.13643,169.49136
2.2404,-0.39201,-2.13777,169.50542
2.2488,-0.39332,-2.13778,169.51546
2.2584,-0.39214,-2.13779,169.52299
2.2688,-0.39349,-2.13849,169.53445
2.2784,-0.39526,-2.13974,169.54982
2.2899,-0.39659,-2.14056,169.56264
2.2984,-0.39840,-2.14191,169.57684
2.3089,-0.40107,-2.14227,169.58961
2.3206,-0.40086,-2.14266,169.60229
2.3288,-0.40117,-2.14184,169.61227
2.3447,-0.40139,-2.14126,169.62234
2.3493,-0.40115,-2.14073,169.63239
2.3588,-0.40238,-2.14179,169.64536
2.3688,-0.40409,-2.14281,169.65701
2.3795,-0.40486,-2.14195,169.66702
2.3888,-0.40654,-2.14263,169.67867
2.3985,-0.40946,-2.14309,169.69670
2.4098,-0.41021,-2.14362,169.70836
2.4181,-0.41119,-2.14309,169.72105
2.4288,-0.41227,-2.14244,169.73372
2.4385,-0.41213,-2.14340,169.74547
2.4488,-0.41333,-2.14354,169.75581
2.4638,-0.41403,-2.14385,169.76869
2.4702,-0.41603,-2.14450,169.78178
2.4784,-0.41654,-2.14391,169.79454
2.4889,-0.41813,-2.14414,169.80881
