time,X_value,Y_value,Z_value
0.0079,0.16187,0.35039,9.60836
0.0108,0.17567,0.37906,9.64784
0.0121,0.19591,0.38714,9.68662
0.0168,0.20349,0.37702,9.70809
0.0239,0.20569,0.36317,9.72962
0.0274,0.18776,0.34968,9.78388
0.0279,0.17627,0.36949,9.87162
0.0321,0.18576,0.39736,9.92017
0.0374,0.18212,0.42205,9.93112
0.0421,0.17721,0.39879,9.87371
0.0462,0.17835,0.37273,9.75074
0.0479,0.20504,0.33219,9.60880
0.0610,0.19713,0.32311,9.54817
0.0612,0.18454,0.34070,9.51388
0.0613,0.17994,0.35998,9.54744
0.0672,0.17550,0.37491,9.63863
0.0698,0.17052,0.38665,9.74290
0.0721,0.17304,0.38287,9.82563
0.0763,0.17410,0.37788,9.88003
0.0798,0.19271,0.37192,9.91969
0.0872,0.18657,0.37827,9.92255
0.0882,0.17472,0.37490,9.86130
0.0920,0.18524,0.37456,9.77183
0.0963,0.17950,0.37420,9.65834
0.0998,0.18413,0.35651,9.55631
0.1067,0.19343,0.35169,9.48088
0.1078,0.17929,0.34416,9.54997
0.1119,0.19446,0.35676,9.61974
0.1163,0.16570,0.36233,9.76151
0.1199,0.16638,0.37676,9.87711
0.1273,0.17903,0.38310,9.92917
0.1317,0.17686,0.39324,9.91140
0.1356,0.18226,0.38422,9.83249
0.1387,0.18537,0.36997,9.74585
0.1399,0.19074,0.35769,9.65566
0.1463,0.19079,0.35859,9.63918
0.1479,0.19362,0.36203,9.63425
0.1519,0.18966,0.36762,9.65670
0.1579,0.17624,0.36145,9.66073
0.1599,0.18502,0.35806,9.65971
0.1667,0.18569,0.36123,9.69469
0.1680,0.17718,0.35796,9.74936
0.1781,0.18132,0.38098,9.79244
0.1782,0.17605,0.38321,9.84424
0.1800,0.17490,0.38191,9.86660
0.1871,0.18195,0.37851,9.84073
0.1899,0.18538,0.37655,9.78454
0.1919,0.19725,0.36175,9.72005
0.1977,0.19111,0.35754,9.64280
0.2024,0.18079,0.35680,9.61226
0.2068,0.18405,0.36431,9.61422
0.2082,0.18481,0.37275,9.64852
0.2118,0.16639,0.37676,9.67437
0.2163,0.18121,0.37591,9.74271
0.2200,0.17692,0.37121,9.79174
0.2264,0.16863,0.36535,9.84833
0.2279,0.18222,0.38191,9.84517
0.2318,0.19024,0.38202,9.81423
0.2380,0.19022,0.38650,9.78756
0.2398,0.19472,0.37736,9.72313
0.2471,0.20124,0.37235,9.66290
0.2512,0.18397,0.36491,9.62036
0.2521,0.19486,0.34720,9.61684
0.2584,0.20102,0.35569,9.65107
0.2600,0.20490,0.35848,9.70148
0.2667,0.20135,0.36457,9.76300
0.2680,0.18921,0.37270,9.82692
0.2719,0.18488,0.38940,9.83029
0.2779,0.18699,0.38866,9.82164
0.2798,0.18868,0.37861,9.77682
0.2865,0.17798,0.37356,9.74886
0.2878,0.18497,0.35810,9.71021
0.2925,0.19125,0.35930,9.69773
0.2980,0.19267,0.37063,9.67047
0.2999,0.19495,0.36868,9.66440
0.3144,0.18097,0.35697,9.68708
0.3146,0.18618,0.35975,9.70671
0.3146,0.19627,0.35938,9.71882
0.3214,0.18347,0.36678,9.75072
0.3222,0.19244,0.37779,9.77224
0.3271,0.17935,0.38430,9.79978
0.3280,0.17552,0.37649,9.79627
0.3322,0.17710,0.37030,9.78032
0.3377,0.18187,0.37760,9.74993
0.3408,0.18326,0.37456,9.72392
0.3466,0.19982,0.36100,9.69120
0.3479,0.18025,0.35538,9.66841
0.3520,0.17950,0.35695,9.68172
0.3561,0.17901,0.36738,9.68860
0.3600,0.17409,0.38248,9.72545
0.3671,0.17483,0.37301,9.75588
0.3708,0.18778,0.37647,9.80592
0.3721,0.19383,0.36065,9.81831
0.3768,0.18719,0.36707,9.79854
0.3800,0.18261,0.37628,9.79025
0.3863,0.18980,0.37044,9.74790
0.3879,0.18481,0.36327,9.71635
0.3919,0.18648,0.34435,9.68083
0.3978,0.18322,0.33179,9.67659
0.3998,0.18184,0.34814,9.68041
0.4063,0.18820,0.36399,9.71410
0.4079,0.19701,0.37033,9.74841
0.4122,0.18578,0.37890,9.78700
0.4181,0.17333,0.37664,9.80280
0.4206,0.17838,0.37931,9.78666
0.4317,0.18758,0.37305,9.76144
0.4319,0.19035,0.37507,9.75134
0.4320,0.18206,0.35303,9.73433
0.4383,0.16742,0.35592,9.72227
0.4399,0.17776,0.36231,9.71716
0.4467,0.18947,0.36875,9.70715
0.4478,0.17529,0.37815,9.72223
0.4518,0.17927,0.36807,9.71716
0.4578,0.18228,0.36979,9.72499
0.4632,0.17566,0.36292,9.72528
0.4665,0.17727,0.36291,9.73927
0.4678,0.19269,0.38323,9.76782
0.4718,0.18954,0.37678,9.77889
0.4781,0.18194,0.36830,9.76564
0.4799,0.16344,0.35925,9.74502
0.4874,0.17765,0.36401,9.74236
0.4909,0.18377,0.36515,9.70670
0.4932,0.17971,0.35416,9.70418
0.4979,0.17708,0.34765,9.70204
0.4998,0.18088,0.35447,9.71745
0.5062,0.18063,0.35554,9.72414
0.5079,0.19446,0.37749,9.74781
0.5136,0.18907,0.38556,9.76736
0.5178,0.17535,0.37579,9.78201
0.5199,0.16871,0.35972,9.76704
0.5263,0.17652,0.36512,9.74227
0.5279,0.17774,0.37658,9.72975
0.5318,0.19227,0.37139,9.73193
0.5377,0.18876,0.37632,9.72771
0.5399,0.18103,0.37095,9.71903
0.5472,0.18929,0.36740,9.72242
