time,X_value,Y_value,Z_value
0.0079,0.00618,0.00628,0.00061
0.0109,0.00443,0.00869,0.00019
0.0122,0.00471,0.00632,-0.00005
0.0169,0.00555,0.00583,-0.00058
0.0239,0.00578,0.00782,0.00017
0.0275,0.00613,0.00700,0.00084
0.0282,0.00637,0.00511,0.00040
0.0322,0.00614,0.00283,0.00044
0.0419,0.00592,-0.00031,0.00045
0.0421,0.00496,-0.00354,0.00120
0.0464,0.00501,-0.00456,0.00051
0.0480,0.00532,-0.00360,0.00031
0.0611,0.00600,-0.00049,0.00087
0.0612,0.00604,0.00316,0.00101
0.0613,0.00740,0.00667,0.00075
0.0673,0.00625,0.00866,0.00007
0.0699,0.00459,0.00826,-0.00038
0.0721,0.00538,0.00681,-0.00035
0.0765,0.00572,0.00538,0.00009
0.0799,0.00581,0.00258,0.00035
0.0873,0.00644,-0.00113,0.00073
0.0882,0.00675,-0.00346,0.00113
0.0921,0.00653,-0.00407,0.00108
0.0965,0.00602,-0.00302,0.00106
0.0999,0.00559,-0.00019,0.00061
0.1068,0.00562,0.00264,0.00049
0.1079,0.00579,0.00625,-0.00012
0.1120,0.00583,0.00822,0.00000
0.1165,0.00675,0.00876,0.00094
0.1200,0.00562,0.00709,0.00042
0.1275,0.00504,0.00393,0.00134
0.1319,0.00548,-0.00003,0.00159
0.1358,0.00576,-0.00213,0.00089
0.1389,0.00613,-0.00117,0.00101
0.1401,0.00607,-0.00211,0.00014
0.1465,0.00590,0.00002,0.00037
0.1480,0.00586,0.00105,0.00000
0.1520,0.00525,0.00190,0.00033
0.1580,0.00419,0.00365,0.00072
0.1600,0.00450,0.00454,0.00023
0.1667,0.00534,0.00583,-0.00005
0.1681,0.00527,0.00421,-0.00012
0.1782,0.00644,0.00424,0.00120
0.1783,0.00646,0.00365,0.00065
0.1801,0.00632,0.00258,0.00051
0.1873,0.00581,0.00005,0.00002
0.1901,0.00508,-0.00089,0.00063
0.1921,0.00550,-0.00250,0.00065
0.1978,0.00576,-0.00051,0.00051
0.2024,0.00672,0.00119,0.00031
0.2068,0.00578,0.00450,0.00042
0.2083,0.00387,0.00538,0.00059
0.2120,0.00457,0.00771,0.00079
0.2165,0.00536,0.00515,0.00099
0.2202,0.00527,0.00435,0.00030
0.2265,0.00524,0.00382,0.00026
0.2280,0.00494,0.00309,0.00131
0.2319,0.00546,0.00033,0.00098
0.2380,0.00574,-0.00082,0.00119
0.2400,0.00581,-0.00066,0.00110
0.2474,0.00524,0.00010,0.00061
0.2516,0.00538,0.00045,0.00019
0.2523,0.00572,0.00281,0.00068
0.2588,0.00552,0.00463,0.00066
0.2605,0.00560,0.00737,0.00005
0.2671,0.00578,0.00613,0.00065
0.2684,0.00583,0.00489,0.00080
0.2720,0.00585,0.00396,0.00161
0.2780,0.00585,0.00206,0.00120
0.2799,0.00555,0.00098,0.00080
0.2867,0.00637,0.00009,0.00009
0.2879,0.00583,0.00120,-0.00007
0.2958,0.00553,0.00134,0.00061
0.2981,0.00592,0.00169,0.00019
0.2999,0.00602,0.00267,0.00023
0.3144,0.00529,0.00293,0.00115
0.3146,0.00525,0.00300,0.00049
0.3146,0.00524,0.00257,0.00075
0.3215,0.00569,0.00426,0.00052
0.3223,0.00581,0.00380,0.00093
0.3271,0.00583,0.00293,0.00073
0.3282,0.00585,0.00225,0.00007
0.3323,0.00539,0.00133,0.00019
0.3378,0.00572,0.00122,0.00009
0.3409,0.00611,0.00120,0.00021
0.3466,0.00607,0.00150,0.00009
0.3480,0.00590,0.00218,0.00066
0.3521,0.00541,0.00297,0.00141
0.3564,0.00543,0.00391,0.00040
0.3602,0.00513,0.00447,0.00044
0.3674,0.00565,0.00370,0.00091
0.3712,0.00534,0.00290,0.00012
0.3723,0.00572,0.00223,0.00066
0.3769,0.00581,0.00147,0.00066
0.3801,0.00553,0.00127,0.00051
0.3865,0.00562,0.00016,0.00031
0.3881,0.00579,-0.00012,0.00087
0.3920,0.00538,0.00145,0.00026
0.3979,0.00572,0.00187,0.00040
0.3999,0.00611,0.00272,0.00000
0.4065,0.00532,0.00340,0.00017
0.4081,0.00510,0.00463,0.00054
0.4127,0.00641,0.00435,0.00093
0.4205,0.00614,0.00367,0.00087
0.4206,0.00562,0.00199,0.00026
0.4317,0.00489,0.00140,0.00054
0.4319,0.00515,0.00155,0.00063
0.4323,0.00627,0.00143,0.00169
0.4383,0.00611,0.00171,0.00138
0.4400,0.00592,0.00164,0.00038
0.4467,0.00557,0.00267,0.00000
0.4480,0.00562,0.00127,0.00017
0.4519,0.00579,0.00227,0.00038
0.4580,0.00553,0.00312,0.00014
0.4632,0.00485,0.00380,-0.00007
0.4667,0.00513,0.00323,0.00016
0.4679,0.00597,0.00354,0.00098
0.4719,0.00559,0.00209,0.00014
0.4783,0.00487,0.00250,0.00037
0.4800,0.00545,0.00154,0.00058
0.4875,0.00529,0.00143,0.00079
0.4911,0.00571,0.00187,0.00054
0.4934,0.00581,0.00168,0.00031
0.4981,0.00583,0.00328,0.00012
0.5000,0.00585,0.00354,-0.00037
0.5065,0.00585,0.00286,-0.00035
0.5081,0.00539,0.00269,0.00024
0.5137,0.00602,0.00248,0.00070
0.5179,0.00560,0.00229,0.00096
0.5201,0.00578,0.00208,0.00103
0.5265,0.00583,0.00143,0.00030
0.5281,0.00555,0.00201,0.00072
0.5320,0.00532,0.00155,0.00052
0.5379,0.00555,0.00234,0.00093
0.5401,0.00623,0.00209,0.00028
0.5474,0.00550,0.00218,0.00024
0.5500,0.00576,0.00190,0.00040
0.5520,0.00583,0.00258,0.00044
0.5579,0.00510,0.00246,0.00134
0.5685,0.00504,0.00304,0.00038
0.5685,0.00564,0.00318,0.00087
0.5686,0.00579,0.00187,0.00101
0.5721,0.00463,0.00243,0.00045
0.5784,0.00538,0.00211,0.00045
0.5801,0.00572,0.00234,0.00045
0.5867,0.00552,0.00195,0.00016
0.5882,0.00456,0.00185,0.00037
0.5920,0.00490,0.00197,0.00073
0.5984,0.00545,0.00230,0.00023
0.6000,0.00604,0.00223,0.00038
0.6074,0.00665,0.00208,0.00000
0.6109,0.00590,0.00202,0.00063
0.6121,0.00557,0.00232,0.00019
0.6183,0.00532,0.00269,0.00023
0.6202,0.00555,0.00264,0.00129
0.6277,0.00578,0.00202,0.00066
0.6308,0.00553,0.00216,0.00021
