time,X_value,Y_value,Z_value
0.0095,-1.93750,-38.62500,-27.93750
0.0155,-2.06250,-38.56250,-28.43750
0.0281,-2.12500,-38.50000,-28.81250
0.0356,-2.43750,-38.37500,-29.18750
0.0452,-2.68750,-38.06250,-29.12500
0.0564,-3.00000,-38.12500,-29.37500
0.0651,-3.56250,-38.00000,-29.56250
0.0752,-3.87500,-37.93750,-29.81250
0.0851,-4.37500,-37.93750,-29.68750
0.0953,-5.00000,-37.93750,-29.75000
0.1052,-5.31250,-37.62500,-29.87500
0.1152,-5.75000,-37.37500,-29.93750
0.1252,-6.12500,-37.37500,-29.87500
0.1352,-6.81250,-37.43750,-29.93750
0.1451,-7.43750,-37.31250,-29.75000
0.1642,-8.00000,-37.43750,-29.56250
0.1653,-8.75000,-37.93750,-29.31250
0.1760,-9.18750,-38.00000,-29.00000
0.1865,-9.68750,-38.25000,-28.81250
0.1987,-10.12500,-38.43750,-28.37500
0.2062,-10.37500,-38.56250,-28.18750
0.2155,-10.68750,-38.62500,-27.75000
0.2258,-10.75000,-38.68750,-27.62500
0.2353,-10.93750,-38.75000,-27.50000
0.2451,-10.93750,-38.87500,-27.12500
0.2553,-10.81250,-38.50000,-27.18750
0.2652,-10.75000,-38.31250,-27.18750
0.2779,-10.81250,-38.18750,-27.06250
0.2877,-10.75000,-37.93750,-27.50000
0.2954,-10.93750,-37.68750,-27.75000
0.3051,-10.81250,-37.62500,-28.31250
0.3156,-10.93750,-37.56250,-28.62500
0.3254,-11.00000,-37.56250,-28.62500
0.3351,-11.00000,-37.43750,-28.93750
0.3453,-11.25000,-37.50000,-29.00000
0.3553,-11.68750,-37.50000,-29.18750
0.3659,-11.62500,-37.37500,-29.43750
0.3756,-11.75000,-37.50000,-29.50000
0.3852,-11.68750,-37.50000,-29.62500
0.3957,-11.75000,-37.31250,-29.75000
0.4054,-11.81250,-37.18750,-29.87500
0.4173,-11.68750,-36.81250,-30.12500
0.4255,-11.62500,-36.62500,-30.18750
0.4356,-11.18750,-36.18750,-30.18750
0.4454,-11.06250,-36.00000,-30.37500
0.4553,-11.18750,-35.87500,-30.62500
0.4651,-11.18750,-35.43750,-30.75000
0.4753,-11.31250,-35.12500,-30.93750
0.4851,-11.50000,-34.93750,-31.06250
0.4958,-11.56250,-34.81250,-31.25000
0.5051,-11.81250,-34.81250,-31.43750
0.5154,-12.12500,-34.68750,-31.56250
0.5252,-12.81250,-34.75000,-31.50000
0.5355,-13.00000,-34.43750,-31.43750
0.5459,-13.37500,-34.12500,-31.56250
0.5551,-13.87500,-33.81250,-31.87500
0.5654,-14.12500,-33.43750,-32.31250
0.5753,-14.50000,-32.93750,-32.68750
0.5852,-14.93750,-32.25000,-32.93750
0.5957,-15.31250,-31.37500,-33.18750
0.6051,-15.75000,-30.93750,-33.62500
0.6156,-16.37500,-30.43750,-33.87500
0.6252,-16.81250,-30.18750,-34.25000
0.6354,-17.18750,-29.81250,-34.56250
0.6453,-17.62500,-29.50000,-34.68750
0.6553,-17.87500,-29.06250,-34.75000
0.6724,-18.06250,-28.56250,-34.93750
0.6771,-18.18750,-28.12500,-35.25000
0.6855,-18.25000,-27.75000,-35.50000
0.6953,-18.37500,-27.31250,-35.75000
0.7052,-18.31250,-26.87500,-36.06250
0.7155,-18.81250,-26.50000,-36.25000
0.7252,-18.87500,-26.18750,-36.31250
0.7364,-18.68750,-26.00000,-36.50000
0.7454,-18.50000,-25.68750,-37.00000
0.7552,-18.25000,-25.62500,-37.37500
0.7656,-18.18750,-25.31250,-37.56250
0.7752,-18.31250,-25.12500,-38.12500
0.7896,-18.12500,-25.06250,-38.31250
0.7958,-18.00000,-24.87500,-38.56250
0.8052,-17.75000,-24.93750,-38.62500
0.8156,-17.68750,-24.81250,-38.81250
0.8251,-17.31250,-24.62500,-38.87500
0.8357,-17.31250,-24.62500,-39.00000
0.8452,-17.12500,-24.18750,-39.31250
0.8553,-16.81250,-24.18750,-39.43750
0.8652,-16.37500,-24.31250,-39.43750
0.8752,-16.25000,-24.12500,-39.62500
0.8859,-15.81250,-24.00000,-39.75000
0.8952,-15.56250,-23.62500,-40.06250
0.9052,-14.87500,-23.68750,-40.18750
