time,X_value,Y_value,Z_value
0.0082,-3.78773,5.06503,10.83388
0.0095,-3.80421,5.14492,11.12393
0.0126,-3.89468,5.15434,11.33461
0.0172,-4.06436,5.09575,11.54656
0.0279,-4.24573,4.99096,11.64526
0.0281,-4.36897,4.90297,11.64385
0.0298,-4.46352,4.80846,11.61096
0.0307,-4.44901,4.76647,11.59526
0.0386,-4.32367,4.74117,11.58140
0.0420,-4.12180,4.72546,11.54222
0.0430,-3.83993,4.77124,11.47043
0.0470,-3.57914,4.82114,11.36464
0.0507,-3.32458,4.92347,11.27424
0.0572,-3.05471,5.03812,11.21143
0.0588,-2.84151,5.14343,11.19884
0.0629,-2.72960,5.18097,11.19299
0.0686,-2.67983,5.18201,11.17420
0.0707,-2.69320,5.15417,11.09766
0.0771,-2.76163,5.09825,10.98436
0.0788,-2.84618,5.05751,10.83809
0.0826,-2.91151,5.05351,10.73642
0.0891,-2.92414,5.06440,10.65629
0.0908,-2.87507,5.09432,10.60915
0.0979,-2.80685,5.14859,10.59742
0.1008,-2.68582,5.22301,10.58708
0.1027,-2.60006,5.24750,10.62153
0.1087,-2.55367,5.26842,10.79702
0.1107,-2.56938,5.25957,11.09449
0.1174,-2.60457,5.22069,11.31979
0.1187,-2.61083,5.10733,11.50974
0.1233,-2.59090,4.99178,11.63722
0.1287,-2.55842,4.85150,11.70459
0.1307,-2.47605,4.68486,11.74495
0.1400,-2.40517,4.58498,11.75843
0.1401,-2.23551,4.48738,11.60943
0.1431,-2.08884,4.43428,11.44185
0.1486,-1.85426,4.38808,11.14474
0.1507,-1.62842,4.34052,10.87095
0.1643,-1.41875,4.33564,10.68871
0.1645,-1.17529,4.38352,10.55258
0.1645,-0.89476,4.45414,10.39576
0.1692,-0.84502,4.34706,10.19046
0.1726,-1.40932,3.76371,9.77468
0.1793,-1.06618,3.80119,9.58859
0.1796,-0.66179,4.02504,9.49993
0.1829,-0.51945,4.27991,9.41227
0.1894,-0.33990,4.60690,9.26404
0.1911,-0.17116,4.83278,9.09425
0.1987,0.03528,5.03632,9.01404
0.1993,0.18873,5.21007,8.87352
0.2032,0.28291,5.30685,8.79895
0.2101,0.42386,5.42947,8.90819
0.2113,0.48978,5.45639,9.01734
0.2182,0.46760,5.37306,8.99626
