time,X_value,Y_value,Z_value
0.0074,-0.66788,-0.34536,-0.65134
0.0077,-0.61818,-0.42819,-0.57909
0.0129,-0.53237,-0.47783,-0.44722
0.0180,-0.47130,-0.44621,-0.52401
0.0268,-0.39400,-0.35552,-0.63222
0.0282,-0.29383,-0.28629,-0.82624
0.0336,-0.08125,-0.14640,-0.90017
0.0409,0.18359,0.03853,-0.96552
0.0433,0.35563,0.23318,-0.87806
0.0488,0.48260,0.42373,-0.98144
0.0537,0.45834,0.39030,-0.97804
0.0589,0.37461,0.34024,-0.93771
0.0641,0.30932,0.24897,-0.86327
0.0686,0.22761,0.12539,-0.88679
0.0739,0.18317,0.10089,-0.86721
0.0796,0.09307,0.00471,-0.84740
0.0842,-0.04067,-0.07615,-0.77123
0.0907,-0.12338,-0.11490,-0.79920
0.0951,-0.13128,-0.17532,-0.79352
0.1004,-0.11527,-0.20619,-0.72463
0.1055,-0.15126,-0.22135,-0.72194
0.1149,-0.08720,-0.20316,-0.65885
0.1165,-0.04683,-0.14868,-0.63065
0.1204,0.01230,-0.08697,-0.69186
0.1247,0.05848,-0.06525,-0.80159
0.1298,0.03523,-0.03691,-0.92174
0.1358,0.08043,-0.09186,-1.05057
0.1432,0.06725,-0.10851,-1.17735
0.1463,-0.02492,-0.15210,-1.28680
0.1502,-0.09050,-0.16957,-1.45176
0.1566,-0.14140,-0.19200,-1.54829
0.1611,-0.18182,-0.23061,-1.67072
0.1664,-0.18786,-0.30198,-1.76881
0.1711,-0.28545,-0.36054,-1.83889
0.1767,-0.30237,-0.41425,-2.01265
0.1808,-0.39545,-0.51722,-2.14521
0.1868,-0.38657,-0.50440,-2.28172
0.1914,-0.41971,-0.50953,-2.41634
0.1967,-0.43934,-0.55685,-2.50428
0.2022,-0.39289,-0.59759,-2.73950
0.2068,-0.41828,-0.68763,-2.86457
0.2117,-0.39820,-0.81940,-3.05428
0.2204,-0.48709,-0.88859,-3.22958
0.2217,-0.49610,-0.96168,-3.42706
0.2323,-0.67572,-1.04895,-3.56821
0.2323,-0.72691,-1.13457,-3.77937
0.2367,-0.82879,-1.23315,-4.01823
0.2423,-0.90205,-1.37112,-4.32857
0.2471,-0.95957,-1.55085,-4.56034
0.2522,-1.00073,-1.69129,-4.73633
0.2584,-0.91788,-1.76535,-4.98465
0.2624,-0.83143,-1.72428,-5.20391
0.2673,-0.72111,-1.60410,-5.33714
