time,X_value,Y_value,Z_value
0.0057,-0.11046,0.16391,-0.08404
0.0071,-0.14348,-0.00826,0.07282
0.0148,-0.09937,-0.15749,0.23065
0.0172,-0.03410,-0.27819,0.32654
0.0221,-0.17901,-0.25602,0.49564
0.0296,-0.30032,-0.14943,0.60149
0.0335,-0.41078,0.00364,0.53459
0.0381,-0.48297,0.05498,0.40323
0.0430,-0.42612,0.07112,0.30988
0.0480,-0.36364,0.07855,0.24711
0.0542,-0.25054,0.08059,0.16601
0.0579,-0.17749,0.07933,0.12238
0.0633,-0.13819,0.10084,0.13241
0.0679,-0.12508,0.19604,0.08370
0.0748,-0.14166,0.25862,0.10177
0.0840,-0.15327,0.30913,0.04489
0.0841,-0.06848,0.37624,0.02171
0.0897,0.07502,0.40857,0.00948
0.0960,0.17219,0.44298,0.03298
0.0995,0.27107,0.41985,-0.02253
0.1036,0.21330,0.41409,-0.04058
0.1095,0.21878,0.35312,-0.12014
0.1142,0.13951,0.30274,-0.12963
0.1203,0.02603,0.22841,-0.13131
0.1241,-0.07139,0.16254,-0.12656
0.1301,-0.28815,0.09951,-0.10602
0.1345,-0.44145,0.06224,-0.07818
0.1402,-0.53993,0.06886,-0.12754
0.1444,-0.54015,0.01236,-0.13807
0.1507,-0.42987,0.04425,-0.22994
0.1550,-0.35483,0.02933,-0.14268
0.1606,-0.18273,0.02615,-0.17747
0.1651,-0.08318,0.05523,-0.08390
0.1706,0.01456,0.09617,-0.11499
0.1752,0.11411,0.12496,-0.07266
0.1807,0.10969,0.20448,-0.03828
0.1848,0.10556,0.19057,0.05107
0.1904,0.08997,0.19821,0.06642
0.1955,0.12132,0.21782,0.10565
0.2013,-0.00860,0.22572,0.15310
0.2058,-0.10853,0.22909,0.02131
0.2259,-0.14808,0.19843,0.04969
0.2261,-0.17184,0.18154,0.05903
0.2261,-0.20582,0.11203,-0.04473
0.2262,-0.32256,0.13557,-0.17632
0.2306,-0.29392,0.19045,-0.07070
0.2362,-0.14464,0.10809,0.02097
0.2414,-0.01869,0.05222,0.08290
0.2460,0.04239,0.01817,0.20838
0.2516,0.16660,0.11512,0.13840
0.2561,-0.00229,0.00147,-0.21548
0.2616,-0.09027,0.08327,-0.25035
0.2668,-0.30704,0.05008,-0.20765
0.2713,-0.50819,0.00515,-0.27371
0.2765,-0.57031,-0.05346,-0.26340
0.2818,-0.65137,-0.07077,-0.30666
0.2867,-0.76744,-0.19197,-0.28623
0.2918,-0.78059,-0.31025,-0.35545
0.2970,-0.86397,-0.36817,-0.32672
0.3023,-0.89952,-0.38282,-0.34907
0.3071,-0.93630,-0.39729,-0.35322
0.3121,-1.09205,-0.37823,-0.43034
0.3175,-1.30753,-0.55657,-0.42921
0.3227,-1.30682,-0.66973,-0.45423
0.3276,-1.10947,-0.62070,-0.41848
0.3324,-0.76591,-0.53267,-0.27625
0.3384,-0.62308,-0.56025,-0.19032
0.3437,-0.60738,-0.65622,-0.07592
0.3595,-0.66713,-0.74281,0.03956
0.3597,-0.78537,-0.81259,0.06196
0.3598,-1.01385,-0.81804,0.19403
0.3649,-1.24506,-0.83429,0.23265
0.3695,-1.49710,-0.83953,0.19140
0.3739,-1.78601,-0.88995,0.20174
0.3802,-2.14977,-0.95940,0.14351
0.3847,-2.41028,-0.97561,0.02201
0.3903,-2.93065,-1.10827,-0.23638
0.3970,-3.40345,-1.15300,-0.53532
0.4012,-3.53109,-1.08007,-0.77897
0.4049,-3.55344,-0.90782,-0.91435
0.4096,-3.42780,-0.88899,-1.06460
0.4150,-3.11629,-0.93499,-1.17842
0.4209,-2.76461,-1.12857,-1.24927
0.4242,-2.32336,-1.33165,-1.19551
0.4305,-1.90608,-1.42100,-1.07062
0.4352,-1.47552,-1.29808,-0.67367
0.4417,-0.79091,-1.29247,-0.68345
0.4458,-0.38607,-1.39661,-0.62017
0.4520,-0.25698,-1.55616,-0.52551
0.4569,-0.37671,-1.64211,-0.41142
0.4619,-0.59523,-1.54223,-0.28246
0.4721,-0.67660,-1.40214,-0.25872
0.4722,-0.60067,-1.38583,-0.37918
0.4754,-0.55212,-1.33845,-0.50825
0.4833,-0.49743,-1.35699,-0.57359
0.4851,-0.46028,-1.43874,-0.49507
0.4905,-0.31831,-1.46393,-0.49978
0.4968,-0.10422,-1.47190,-0.65797
0.5012,-0.00941,-1.45753,-0.49232
0.5060,0.07111,-1.42991,-0.56012
0.5139,0.14453,-1.35932,-0.64246
0.5157,0.19255,-1.27875,-0.76034
0.5218,0.26624,-1.15884,-0.94012
0.5260,0.42022,-1.03204,-1.03734
0.5314,0.52803,-0.92538,-1.11651
