time,X_value,Y_value,Z_value
0.0074,2.26063,1.16991,8.64894
0.0075,2.30615,1.15793,8.70643
0.0080,2.38759,1.14356,8.73278
0.0098,2.42353,1.16991,8.66092
0.0131,2.41634,1.20105,8.60343
0.0150,2.50018,1.26573,8.54833
0.0180,2.51935,1.29447,8.47647
0.0202,2.56965,1.31124,8.33274
0.0268,2.67745,1.39508,8.27764
0.0268,2.78764,1.48132,8.23213
0.0282,2.91460,1.51246,8.20338
0.0302,3.04635,1.63703,8.13870
0.0335,3.21883,1.73524,8.13870
0.0361,3.26194,1.81429,8.25848
0.0389,3.37932,1.95563,8.16984
0.0409,3.45598,2.08259,8.08361
0.0434,3.46796,2.07540,8.11475
0.0458,3.45358,2.04665,8.08361
0.0489,3.44640,2.04665,8.10038
0.0507,3.42484,2.01791,8.13152
0.0540,3.32662,1.97239,8.11475
0.0574,3.30506,1.93646,8.22734
0.0590,3.32902,1.86220,8.15308
0.0613,3.27632,1.77117,8.15547
0.0640,3.20206,1.76399,8.16505
0.0659,3.20924,1.75441,8.15787
0.0695,3.18289,1.71129,8.19140
0.0708,3.13978,1.64900,8.15787
0.0739,3.07031,1.59870,8.22254
0.0759,3.00802,1.54839,8.28243
0.0793,2.92897,1.50767,8.24410
0.0810,2.91220,1.48851,8.20338
0.0842,2.85232,1.45737,8.26087
0.0861,2.85711,1.40946,8.25129
0.0890,2.88585,1.38071,8.21775
0.0915,2.87388,1.37352,8.27285
0.0951,2.89783,1.31843,8.32795
0.0963,2.85950,1.33280,8.28483
0.1004,2.84034,1.29447,8.31357
0.1025,2.90741,1.29447,8.32555
0.1055,2.92658,1.33759,8.39023
0.1149,2.94814,1.36634,8.37346
0.1149,2.97928,1.34717,8.38783
0.1149,3.00084,1.38071,8.37346
0.1165,3.06312,1.43341,8.25129
0.1177,3.04396,1.40946,8.22254
0.1201,3.13498,1.42862,8.16505
0.1217,3.09426,1.43820,8.10517
0.1247,3.06312,1.43820,8.02132
0.1268,3.15175,1.39508,7.91832
0.1296,3.12061,1.35196,7.92790
0.1319,3.13019,1.34478,7.83687
0.1360,3.13978,1.34717,7.73147
0.1372,3.07749,1.29447,7.72429
0.1419,3.02958,1.28489,7.59972
0.1433,2.99605,1.27531,7.53983
0.1463,2.99844,1.23938,7.42725
0.1472,2.95053,1.22500,7.37694
0.1500,2.95772,1.21063,7.36976
0.1526,2.93376,1.16272,7.25477
0.1566,2.90741,1.15554,7.21884
0.1577,2.96491,1.08128,7.14218
0.1608,2.87627,1.05013,7.10625
0.1626,2.81878,1.00222,7.07032
0.1664,2.83794,0.96390,7.00804
0.1676,2.85471,0.91359,6.88108
0.1713,2.78045,0.89443,6.81640
0.1727,2.74931,0.78663,6.73974
0.1772,2.71338,0.76268,6.65590
0.1778,2.73494,0.77226,6.56248
0.1808,2.76368,0.75070,6.51936
0.1831,2.75650,0.74830,6.39959
0.1869,2.70619,0.71956,6.40198
0.1880,2.69422,0.66686,6.37563
0.1914,2.76368,0.66446,6.23669
0.1930,2.78764,0.62374,6.11213
0.1972,2.80201,0.58541,6.01391
0.1983,2.79243,0.50876,5.96840
0.2054,2.79004,0.48001,5.88935
0.2058,2.83555,0.38180,5.77437
0.2066,2.83555,0.30275,5.68334
0.2084,2.78764,0.29556,5.58512
0.2112,2.75889,0.20932,5.49889
0.2132,2.79004,0.18058,5.38390
0.2203,2.79962,0.13506,5.27850
0.2204,2.68224,0.08476,5.20185
0.2218,2.61277,0.01529,5.14915
0.2237,2.64391,-0.01346,5.01500
0.2323,2.61996,-0.09730,4.88085
0.2323,2.57923,-0.13084,4.73712
0.2323,2.56007,-0.21468,4.64370
0.2337,2.54570,-0.26259,4.44488
0.2367,2.53611,-0.39434,4.27240
0.2396,2.53611,-0.48297,4.16460
0.2417,2.53132,-0.56681,4.04004
0.2437,2.52893,-0.66982,3.94183
0.2472,2.57444,-0.69377,3.85319
0.2488,2.66307,-0.73929,3.70467
0.2523,2.73494,-0.80397,3.52980
0.2540,2.78764,-0.74647,3.39087
0.2590,2.92658,-0.74647,3.33337
0.2608,2.99605,-0.68419,3.26151
0.2624,3.09426,-0.60275,3.11778
0.2649,3.24757,-0.57160,2.86626
0.2672,3.41526,-0.54286,2.73450
0.2692,3.56617,-0.52849,2.64587
0.2725,3.72667,-0.53567,2.51891
