time,X_value,Y_value,Z_value
0.0074,2.87340,1.63482,9.23262
0.0077,2.88442,1.63614,9.22895
0.0131,2.89734,1.63880,9.22443
0.0180,2.91118,1.64294,9.21934
0.0268,2.92574,1.64800,9.21383
0.0285,2.94178,1.65316,9.20779
0.0336,2.95918,1.65832,9.20128
0.0409,2.97813,1.66388,9.19416
0.0433,2.99604,1.66906,9.18740
0.0488,3.01238,1.67361,9.18123
0.0537,3.02665,1.67573,9.17615
0.0588,3.03809,1.67529,9.17245
0.0642,3.04654,1.67165,9.17031
0.0686,3.05239,1.66444,9.16967
0.0739,3.05568,1.65514,9.17026
0.0791,3.05677,1.64323,9.17204
0.0842,3.05591,1.62910,9.17485
0.0906,3.05447,1.61363,9.17806
0.0951,3.05371,1.59704,9.18121
0.1004,3.05403,1.57953,9.18413
0.1055,3.05611,1.56308,9.18626
0.1149,3.06099,1.54791,9.18720
0.1165,3.06914,1.53474,9.18669
0.1204,3.08023,1.52399,9.18477
0.1247,3.09377,1.51503,9.18170
0.1298,3.10883,1.50680,9.17797
0.1357,3.12404,1.49813,9.17422
0.1418,3.13930,1.48842,9.17059
0.1463,3.15369,1.47702,9.16750
0.1504,3.16713,1.46360,9.16502
0.1566,3.17936,1.44799,9.16326
0.1611,3.19107,1.42946,9.16210
0.1665,3.20224,1.40896,9.16138
0.1713,3.21305,1.38642,9.16103
0.1767,3.22520,1.36273,9.16032
0.1811,3.23860,1.33807,9.15923
0.1869,3.25473,1.31386,9.15701
0.1918,3.27154,1.29101,9.15427
0.1972,3.29056,1.26968,9.15044
0.2026,3.31195,1.24902,9.14556
0.2066,3.33587,1.22855,9.13964
0.2112,3.36244,1.20790,9.13266
0.2203,3.39158,1.18695,9.12462
0.2217,3.42495,1.16509,9.11497
0.2323,3.46026,1.14428,9.10426
0.2323,3.49916,1.12427,9.09188
0.2367,3.54237,1.10530,9.07746
0.2423,3.59091,1.08746,9.06053
0.2471,3.64570,1.07073,9.04062
0.2522,3.70984,1.05423,9.01643
0.2584,3.77974,1.03847,8.98919
0.2620,3.85732,1.02254,8.95800
0.2672,3.94140,1.00530,8.92329
0.2725,4.03029,0.98423,8.88586
0.2778,4.12223,0.95669,8.84660
0.2829,4.21849,0.91890,8.80513
0.2883,4.31135,0.87157,8.76487
0.2931,4.40264,0.81262,8.72507
0.2980,4.49034,0.74208,8.68657
0.3026,4.57219,0.66074,8.65037
0.3081,4.64684,0.56975,8.61700
0.3136,4.71630,0.46697,8.58538
0.3190,4.77717,0.36106,8.55679
0.3235,4.83311,0.25067,8.52928
0.3287,4.88553,0.13819,8.50194
0.3350,4.93628,0.02563,8.47366
0.3397,4.98692,-0.08470,8.44357
0.3455,5.04057,-0.19517,8.40981
0.3497,5.09496,-0.29741,8.37397
