time,X_value,Y_value,Z_value
60.4170,-0.30417,0.40546,0.01564
60.4184,-0.29086,0.37564,0.03748
60.4233,-0.26156,0.32663,0.04973
60.4291,-0.22428,0.27124,0.05452
60.4383,-0.17634,0.21105,0.04920
60.4396,-0.12521,0.15193,0.03482
60.4437,-0.06715,0.08535,0.01404
60.4501,-0.01549,0.02729,-0.00726
60.4537,0.03298,-0.02118,-0.02590
60.4595,0.07613,-0.06112,-0.03283
60.4639,0.11288,-0.08722,-0.03496
60.4704,0.14377,-0.11066,-0.03709
60.4742,0.16667,-0.13889,-0.03602
60.4796,0.17466,-0.15380,-0.02484
60.4844,0.17040,-0.15700,-0.01099
60.4895,0.15442,-0.15060,0.00606
60.4945,0.12992,-0.14421,0.03002
60.5002,0.10968,-0.14048,0.06092
60.5054,0.09956,-0.15487,0.08169
60.5108,0.08784,-0.16871,0.09287
60.5159,0.07719,-0.16179,0.09394
60.5206,0.06441,-0.13889,0.08435
60.5253,0.04523,-0.11226,0.06891
60.5313,0.01967,-0.07657,0.05985
60.5404,-0.00537,-0.03822,0.05719
60.5418,-0.03306,-0.00573,0.05932
60.5459,-0.05171,0.02144,0.06678
60.5506,-0.06555,0.04114,0.07104
60.5556,-0.07141,0.06032,0.07104
60.5621,-0.07940,0.06298,0.06997
60.5664,-0.07993,0.06298,0.06784
60.5716,-0.07035,0.06990,0.06251
60.5764,-0.06129,0.06937,0.05932
60.5818,-0.05330,0.06564,0.05399
60.5868,-0.04425,0.06138,0.05026
60.5921,-0.02880,0.05126,0.04440
60.5966,-0.01442,0.03049,0.04334
60.6025,-0.00217,0.01078,0.04334
60.6071,0.00848,-0.01106,0.04600
60.6136,0.01700,-0.02650,0.04760
60.6178,0.02127,-0.03822,0.04973
60.6223,0.03245,-0.03928,0.05186
60.6274,0.04044,-0.03982,0.04600
60.6325,0.05269,-0.03982,0.04068
60.6371,0.06228,-0.03982,0.03375
60.6420,0.06867,-0.03502,0.02896
60.6470,0.07027,-0.02757,0.02470
60.6546,0.07027,-0.02171,0.02363
60.6610,0.06441,-0.01638,0.02257
60.6623,0.06015,-0.01106,0.02203
60.6690,0.05216,-0.00147,0.02203
60.6722,0.04470,-0.00413,0.02523
60.6779,0.04364,-0.00786,0.02683
60.6825,0.04310,-0.01691,0.02789
60.6875,0.04097,-0.03183,0.03002
60.6926,0.04630,-0.05207,0.02843
