time,X_value,Y_value,Z_value
0.0077,0.04872,-0.31250,-0.09675
0.0078,0.09878,-0.35245,-0.07971
0.0131,0.13021,-0.35458,-0.05733
0.0180,0.14033,-0.34766,-0.02910
0.0267,0.13447,-0.34872,-0.00194
0.0281,0.11583,-0.33647,0.01830
0.0335,0.08866,-0.31357,0.01564
0.0387,0.04552,-0.28427,-0.00780
0.0433,-0.01520,-0.23207,-0.04189
0.0488,-0.07539,-0.19905,-0.08397
0.0539,-0.13025,-0.15804,-0.11007
0.0588,-0.18831,-0.11117,-0.13031
0.0640,-0.24423,-0.06802,-0.14895
0.0688,-0.29590,-0.02435,-0.16120
0.0739,-0.33638,0.00761,-0.16546
0.0793,-0.36727,0.02519,-0.16120
0.0848,-0.38698,0.02785,-0.15055
0.0907,-0.39390,0.01560,-0.13297
0.0951,-0.38644,-0.00517,-0.11166
0.1004,-0.36620,-0.04459,-0.09089
0.1055,-0.33318,-0.09466,-0.07278
0.1149,-0.29483,-0.15804,-0.06106
0.1165,-0.25382,-0.20811,-0.05787
0.1200,-0.22186,-0.24752,-0.05893
0.1247,-0.20908,-0.26883,-0.06106
0.1296,-0.21867,-0.26616,-0.06266
0.1357,-0.24050,-0.26137,-0.05947
0.1421,-0.27086,-0.25018,-0.05414
0.1462,-0.31241,-0.22941,-0.04402
0.1500,-0.35555,-0.20438,-0.03603
0.1569,-0.39763,-0.18414,-0.02591
0.1606,-0.43704,-0.17082,-0.00993
0.1664,-0.46527,-0.17135,0.00924
0.1708,-0.47752,-0.18946,0.02789
0.1772,-0.47646,-0.22036,0.04440
0.1808,-0.46421,-0.26670,0.06411
0.1869,-0.44290,-0.32848,0.08062
0.1914,-0.42053,-0.38600,0.09553
0.2013,-0.40029,-0.43234,0.11044
0.2015,-0.38751,-0.48454,0.12749
0.2066,-0.37952,-0.53674,0.15092
0.2112,-0.37260,-0.58947,0.18288
0.2203,-0.36194,-0.65232,0.21857
0.2220,-0.34011,-0.71783,0.24946
0.2322,-0.30921,-0.79240,0.27876
0.2323,-0.26927,-0.88348,0.31551
0.2368,-0.22506,-0.99534,0.35439
0.2425,-0.17659,-1.12743,0.39966
0.2471,-0.13025,-1.28029,0.45879
0.2522,-0.09563,-1.44594,0.51844
0.2584,-0.07379,-1.60946,0.57224
0.2620,-0.08071,-1.74954,0.61964
0.2673,-0.14569,-1.85074,0.65959
0.2725,-0.26980,-1.91626,0.69314
0.2772,-0.44663,-1.94182,0.72883
0.2829,-0.66767,-1.94076,0.76132
0.2883,-0.91268,-1.91519,0.78422
0.2931,-1.16568,-1.84968,0.79221
0.2980,-1.40856,-1.73676,0.78689
0.3028,-1.63014,-1.58656,0.77251
0.3082,-1.82721,-1.43582,0.75014
0.3127,-1.98114,-1.31172,0.73043
0.3190,-2.08714,-1.22117,0.71764
0.3235,-2.13827,-1.16045,0.70593
0.3291,-2.14466,-1.14287,0.69368
0.3350,-2.09886,-1.15726,0.68302
0.3391,-2.01470,-1.20040,0.67770
0.3455,-1.91084,-1.27923,0.68515
0.3490,-1.81230,-1.38575,0.70912
0.3551,-1.74625,-1.49654,0.75067
0.3704,-1.72442,-1.58070,0.79647
0.3709,-1.74785,-1.61479,0.83855
0.3711,-1.80964,-1.58975,0.86252
0.3759,-1.89006,-1.52477,0.86625
0.3815,-1.97848,-1.42251,0.85027
0.3852,-2.06796,-1.30426,0.82257
0.3891,-2.14679,-1.20253,0.78635
0.3943,-2.20538,-1.14234,0.75173
0.4006,-2.24480,-1.11784,0.72244
0.4053,-2.26131,-1.13382,0.70646
0.4095,-2.24746,-1.18229,0.70326
0.4147,-2.20751,-1.26964,0.71338
0.4199,-2.14999,-1.38575,0.73149
0.4262,-2.08714,-1.50879,0.75386
0.4308,-2.01736,-1.62491,0.77304
0.4356,-1.93800,-1.73676,0.79328
0.4400,-1.85012,-1.85926,0.82098
0.4457,-1.74785,-1.98869,0.85506
0.4504,-1.64079,-2.10694,0.88755
0.4560,-1.52521,-2.20175,0.90886
0.4614,-1.40271,-2.27951,0.91845
0.4666,-1.28393,-2.35301,0.92537
0.4707,-1.17101,-2.42385,0.92271
0.4866,-1.06928,-2.49576,0.92537
0.4872,-0.97660,-2.55914,0.93389
0.4879,-0.89351,-2.61134,0.93709
0.4933,-0.82267,-2.63211,0.93283
0.4982,-0.75929,-2.61667,0.91845
0.5016,-0.71028,-2.56340,0.89128
0.5062,-0.67992,-2.48724,0.86252
0.5122,-0.66448,-2.37805,0.82737
0.5161,-0.66874,-2.24010,0.79647
0.5216,-0.68472,-2.08510,0.77038
0.5266,-0.70709,-1.92584,0.75812
0.5313,-0.73425,-1.78203,0.76185
0.5367,-0.75662,-1.66006,0.77730
0.5418,-0.77420,-1.55353,0.79434
0.5471,-0.78592,-1.45233,0.80500
0.5523,-0.79124,-1.33729,0.79967
0.5572,-0.78858,-1.20200,0.77623
0.5624,-0.77740,-1.05978,0.73362
0.5676,-0.75716,-0.92663,0.67610
0.5728,-0.72094,-0.80785,0.61858
0.5786,-0.67939,-0.70878,0.56584
0.5830,-0.63145,-0.63847,0.52057
0.5889,-0.58458,-0.59320,0.48755
0.5959,-0.53984,-0.56657,0.45932
0.5980,-0.49936,-0.55165,0.43961
