time,X_value,Y_value,Z_value
0.0057,-66.04182,11.68298,-144.61235
0.0148,-65.98378,11.71682,-144.55237
0.0148,-65.93098,11.74849,-144.49850
0.0199,-65.88827,11.77269,-144.50073
0.0221,-65.85133,11.78712,-144.51424
0.0296,-65.80711,11.78985,-144.56236
0.0335,-65.75551,11.78253,-144.64645
0.0397,-65.69922,11.76823,-144.69548
0.0426,-65.64133,11.75569,-144.78609
0.0501,-65.58901,11.74753,-144.88240
0.0540,-65.54111,11.74425,-144.95975
0.0598,-65.49991,11.74383,-144.96809
0.0633,-65.46189,11.74476,-145.01453
0.0694,-65.42310,11.74540,-145.04973
0.0748,-65.38361,11.74289,-145.07098
0.0841,-65.34187,11.73883,-145.07477
0.0841,-65.30243,11.73474,-145.07855
0.0903,-65.26544,11.72904,-145.07567
0.0960,-65.23235,11.72194,-145.04869
0.0995,-65.20023,11.71198,-145.00673
0.1038,-65.17007,11.70095,-144.95416
0.1095,-65.14110,11.68702,-144.92020
0.1142,-65.11694,11.67252,-144.85727
0.1203,-65.09530,11.65754,-144.81960
0.1241,-65.07574,11.64345,-144.77122
0.1301,-65.05738,11.63060,-144.70868
0.1349,-65.03605,11.62212,-144.69609
0.1402,-65.01234,11.61849,-144.68643
0.1450,-64.98982,11.62064,-144.69922
0.1508,-64.96992,11.63218,-144.70486
0.1550,-64.95941,11.64891,-144.70596
0.1603,-64.94723,11.67115,-144.70840
0.1651,-64.93874,11.69785,-144.70090
0.1705,-64.92650,11.72286,-144.71500
0.1755,-64.91528,11.74642,-144.68956
0.1807,-64.90099,11.76796,-144.64032
0.1852,-64.88192,11.78485,-144.59868
0.1904,-64.85484,11.80132,-144.58305
0.1955,-64.82132,11.81786,-144.54813
0.2006,-64.78024,11.83392,-144.53871
0.2058,-64.72752,11.85263,-144.51660
0.2260,-64.67390,11.87443,-144.51370
0.2260,-64.61716,11.90063,-144.49059
0.2261,-64.56055,11.93060,-144.48958
0.2262,-64.50618,11.96891,-144.46695
0.2306,-64.47015,12.00678,-144.40811
0.2365,-64.45255,12.03796,-144.38983
0.2416,-64.45100,12.06294,-144.36865
0.2460,-64.45508,12.07992,-144.37968
0.2516,-64.44702,12.09006,-144.43991
0.2595,-64.43205,12.08770,-144.44559
0.2616,-64.42593,12.08953,-144.43454
0.2693,-64.43662,12.08659,-144.38947
0.2713,-64.45731,12.08539,-144.39064
0.2800,-64.48265,12.08766,-144.42671
0.2819,-64.51272,12.09455,-144.45724
0.2896,-64.55061,12.10593,-144.47095
0.2918,-64.58731,12.12718,-144.53893
0.2996,-64.63187,12.15914,-144.61829
0.3023,-64.68047,12.20185,-144.71349
0.3098,-64.73833,12.25324,-144.79498
0.3127,-64.80421,12.31341,-144.90146
0.3197,-64.88194,12.38293,-145.00264
0.3227,-64.96523,12.47022,-145.14966
0.3301,-65.06464,12.57533,-145.32730
0.3330,-65.18151,12.68901,-145.47972
0.3400,-65.31380,12.80319,-145.63657
0.3437,-65.45779,12.91913,-145.78108
0.3596,-65.61744,13.04078,-145.94939
0.3597,-65.77668,13.16127,-146.15282
0.3604,-65.94434,13.28309,-146.34779
0.3649,-66.11322,13.40472,-146.62964
0.3712,-66.29378,13.52869,-146.94597
0.3739,-66.49546,13.65725,-147.30858
0.3805,-66.73162,13.79860,-147.69550
0.3847,-66.98989,13.95282,-148.17052
0.3903,-67.29117,14.12186,-148.66557
0.3970,-67.64125,14.31923,-149.23351
0.4016,-68.08046,14.46446,-149.59196
0.4045,-68.57276,14.64209,-150.00249
0.4099,-69.13496,14.86461,-150.44699
0.4150,-69.72957,15.12433,-150.92566
0.4214,-70.37109,15.42820,-151.42572
0.4252,-71.05547,15.77569,-151.93593
0.4309,-71.77692,16.16116,-152.45612
0.4351,-72.53084,16.57656,-152.97180
0.4410,-73.33057,17.03159,-153.48421
0.4450,-74.11086,17.48677,-154.00775
0.4516,-74.90697,17.95254,-154.51370
0.4569,-75.71262,18.42472,-155.05844
0.4611,-76.52006,18.90166,-155.61594
0.4722,-77.32319,19.38155,-156.19824
0.4722,-78.15073,19.88310,-156.80275
0.4815,-78.95411,20.37577,-157.43060
0.4815,-79.77330,20.87716,-158.06216
0.4848,-80.61214,21.38755,-158.74461
0.4905,-81.47013,21.90928,-159.44948
0.4969,-82.34306,22.44548,-160.20567
0.5013,-83.25007,23.00230,-161.01340
0.5056,-84.12566,23.55400,-161.83041
0.5139,-84.99094,24.11615,-162.65248
0.5156,-85.83665,24.68757,-163.52335
0.5214,-86.65898,25.26408,-164.42136
0.5260,-87.45822,25.84194,-165.31642
0.5314,-88.26359,26.43628,-166.23068
0.5370,-89.02852,27.00227,-167.12405
0.5418,-89.78481,27.55588,-168.02942
0.5469,-90.53621,28.09404,-168.91130
0.5522,-91.28559,28.61390,-169.78537
0.5578,-92.03359,29.11548,-170.66098
0.5627,-92.80388,29.61557,-171.55702
0.5717,-93.54082,30.08100,-172.48813
0.5729,-94.26786,30.52878,-173.38754
0.5804,-94.98031,30.96073,-174.31955
0.5844,-95.67163,31.37848,-175.25215
0.5900,-96.33650,31.78451,-176.18903
0.5922,-96.98587,32.19215,-177.17761
0.6119,-97.57809,32.58281,-178.19894
0.6123,-98.12543,32.97018,-179.17296
0.6124,-98.63216,33.35600,179.80472
0.6124,-99.10057,33.73913,178.83839
0.6196,-99.52778,34.11952,177.86443
0.6236,-99.92555,34.50938,176.89815
0.6320,-100.27018,34.87959,175.99480
0.6336,-100.57475,35.24068,175.12108
0.6401,-100.84259,35.59127,174.27534
0.6428,-101.07622,35.93125,173.48248
0.6502,-101.27840,36.25892,172.73676
0.6531,-101.46188,36.58741,172.02640
0.6607,-101.62091,36.89008,171.40903
0.6643,-101.76713,37.17965,170.85954
0.6705,-101.90450,37.45503,170.39688
0.6800,-102.03514,37.71720,169.98962
0.6804,-102.15916,37.96674,169.63243
0.6839,-102.27769,38.21445,169.35387
0.6913,-102.38126,38.44474,169.16693
0.6938,-102.46879,38.67027,169.02498
0.7003,-102.53702,38.89336,168.95576
0.7041,-102.58313,39.11351,168.92204
0.7100,-102.60449,39.32979,168.89830
0.7207,-102.60292,39.54919,168.95770
0.7208,-102.58080,39.75556,169.10634
0.7243,-102.54131,39.95546,169.24983
0.7308,-102.48638,40.14648,169.43336
0.7339,-102.41988,40.32609,169.65303
0.7401,-102.34453,40.49458,169.89113
0.7457,-102.25900,40.65731,170.19182
0.7500,-102.17361,40.80144,170.51093
0.7555,-102.08841,40.93393,170.86589
0.7611,-102.00716,41.05418,171.26425
0.7649,-101.93432,41.16220,171.67134
0.7711,-101.87083,41.25930,172.05914
0.7754,-101.81200,41.35059,172.51563
0.7807,-101.76500,41.43092,172.98997
0.7859,-101.72697,41.50726,173.45645
0.7907,-101.69756,41.58058,173.91345
0.7955,-101.67841,41.65346,174.38568
0.8009,-101.66362,41.72601,174.84743
0.8057,-101.65109,41.80210,175.31419
0.8107,-101.63802,41.87807,175.75334
0.8162,-101.62089,41.95739,176.17090
0.8208,-101.59916,42.03878,176.54463
0.8275,-101.57337,42.12452,176.91269
0.8316,-101.54491,42.21612,177.25723
0.8381,-101.51288,42.31798,177.58760
0.8411,-101.48385,42.41989,177.92096
0.8618,-101.45829,42.52367,178.19106
0.8619,-101.43704,42.62690,178.42088
0.8620,-101.42002,42.72840,178.64952
0.8650,-101.40825,42.82740,178.88504
0.8698,-101.40075,42.92640,179.07368
0.8731,-101.39642,43.01787,179.24963
0.8792,-101.39444,43.10629,179.42564
0.8823,-101.39472,43.19130,179.57344
0.8895,-101.39754,43.27213,179.73735
0.8914,-101.40084,43.34888,179.86658
0.8996,-101.40425,43.42434,-179.97830
0.9020,-101.40840,43.49298,-179.85640
0.9095,-101.41193,43.55842,-179.70123
0.9127,-101.41618,43.62046,-179.57446
0.9201,-101.42325,43.68025,-179.42325
0.9226,-101.43690,43.73995,-179.27487
0.9302,-101.45827,43.80392,-179.07539
0.9331,-101.48695,43.86649,-178.89319
0.9404,-101.52428,43.93009,-178.66913
0.9424,-101.56950,43.99564,-178.44612
0.9500,-101.62395,44.06368,-178.22847
0.9536,-101.68851,44.13461,-177.95692
0.9604,-101.76579,44.20947,-177.67981
0.9666,-101.85428,44.28346,-177.36069
0.9711,-101.95338,44.35894,-176.99387
0.9742,-102.06158,44.43651,-176.63385
1.0034,-102.17802,44.51590,-176.21559
1.0035,-102.30182,44.59621,-175.81717
1.0037,-102.43964,44.68267,-175.42036
1.0038,-102.58167,44.76853,-174.99005
1.0039,-102.73272,44.85709,-174.54619
1.0042,-102.88913,44.94876,-174.09540
1.0103,-103.04878,45.04453,-173.66183
1.0147,-103.21031,45.14435,-173.20093
1.0212,-103.37792,45.25485,-172.72063
1.0239,-103.53760,45.36670,-172.26407
1.0319,-103.69311,45.48540,-171.83304
1.0348,-103.83729,45.60889,-171.38570
1.0408,-103.96934,45.73547,-170.97063
1.0445,-104.09370,45.86269,-170.53569
1.0508,-104.21447,45.99307,-170.12450
1.0547,-104.32629,46.11672,-169.69930
1.0610,-104.43705,46.23800,-169.26401
1.0657,-104.54733,46.35744,-168.84631
1.0715,-104.65442,46.47556,-168.46448
1.0757,-104.75526,46.59132,-168.05412
1.0813,-104.85275,46.70920,-167.64218
1.0857,-104.93721,46.82014,-167.23059
1.0921,-105.01806,46.92738,-166.84415
1.0963,-105.09186,47.03000,-166.44196
1.1101,-105.15910,47.12680,-166.02634
1.1102,-105.21749,47.22031,-165.64127
1.1115,-105.26401,47.31657,-165.25566
1.1161,-105.29063,47.40625,-164.89738
1.1231,-105.29922,47.49289,-164.55226
1.1252,-105.29922,47.57426,-164.22404
1.1313,-105.29524,47.64791,-163.91205
1.1364,-105.28511,47.71197,-163.60620
1.1409,-105.26651,47.76827,-163.36293
1.1461,-105.24088,47.81273,-163.08607
1.1552,-105.21571,47.84729,-162.81836
1.1566,-105.20034,47.87313,-162.56039
1.1617,-105.19633,47.89214,-162.28201
1.1669,-105.19434,47.90565,-162.04152
1.1720,-105.18910,47.91562,-161.77306
1.1794,-105.19467,47.91785,-161.53862
1.1818,-105.22337,47.91348,-161.31953
1.1898,-105.27477,47.90593,-161.15791
1.1934,-105.33900,47.89615,-160.94736
1.2002,-105.41385,47.88428,-160.74477
1.2021,-105.50803,47.86861,-160.54332
1.2135,-105.61653,47.84781,-160.36411
1.2146,-105.73780,47.82322,-160.18118
1.2202,-105.86710,47.79696,-159.98058
1.2221,-105.99972,47.77150,-159.81323
1.2300,-106.13265,47.74975,-159.66658
1.2475,-106.26575,47.73163,-159.51987
1.2476,-106.39266,47.71699,-159.39400
1.2476,-106.51874,47.70415,-159.27264
1.2499,-106.64607,47.69106,-159.15356
1.2535,-106.77785,47.67495,-159.04884
1.2601,-106.91507,47.65110,-158.94872
1.2626,-107.06078,47.61671,-158.85785
1.2741,-107.19622,47.57044,-158.79070
1.2742,-107.32450,47.51234,-158.74298
1.2801,-107.44004,47.44164,-158.70966
1.2835,-107.53804,47.35933,-158.72212
1.2899,-107.61296,47.26559,-158.74382
1.2945,-107.65887,47.15902,-158.84102
1.3017,-107.66685,47.04688,-159.00928
1.3040,-107.63332,46.92691,-159.20436
1.3102,-107.55570,46.79930,-159.43498
1.3147,-107.43406,46.66318,-159.73691
1.3211,-107.26940,46.51807,-160.02649
1.3257,-107.05826,46.35875,-160.44527
1.3302,-106.82183,46.19259,-160.87149
1.3352,-106.56444,46.01438,-161.35956
1.3434,-106.29540,45.82307,-161.85922
1.3446,-106.02258,45.61779,-162.40114
1.3609,-105.75233,45.39914,-162.95474
1.3609,-105.47925,45.15889,-163.54741
1.3611,-105.22790,44.91216,-164.18318
1.3650,-104.99152,44.65282,-164.76857
1.3733,-104.77433,44.38287,-165.38329
1.3749,-104.58369,44.10511,-165.97009
1.3809,-104.42101,43.82038,-166.49982
1.3854,-104.28411,43.51986,-167.10492
1.3908,-104.18125,43.22542,-167.65392
1.3950,-104.10651,42.92680,-168.22095
1.4012,-104.05774,42.62532,-168.76328
1.4053,-104.03710,42.31996,-169.30569
1.4108,-104.04530,42.01000,-169.80415
1.4169,-104.08222,41.68482,-170.32751
1.4218,-104.14536,41.36619,-170.82051
1.4262,-104.23618,41.04003,-171.28371
1.4316,-104.34946,40.70780,-171.71712
1.4362,-104.48050,40.36987,-172.14252
1.4412,-104.62491,40.02790,-172.53268
1.4472,-104.78210,39.66988,-172.94101
1.4511,-104.93859,39.32228,-173.32437
1.4572,-105.09946,38.96949,-173.68500
1.4619,-105.26447,38.61491,-174.04607
1.4681,-105.42242,38.26031,-174.38377
1.4716,-105.57168,37.90455,-174.69914
1.4794,-105.71957,37.53493,-175.02579
1.4812,-105.84975,37.17545,-175.31610
1.4959,-105.96644,36.81490,-175.58624
1.4959,-106.06855,36.45398,-175.84738
1.5066,-106.15555,36.09329,-176.08269
1.5066,-106.22699,35.73280,-176.31688
1.5097,-106.28563,35.35966,-176.53094
1.5120,-106.32556,35.00021,-176.73730
1.5219,-106.34874,34.64033,-176.88135
1.5241,-106.35676,34.28030,-177.06551
1.5296,-106.35231,33.92051,-177.22829
1.5323,-106.33802,33.56216,-177.39351
1.5404,-106.31541,33.19374,-177.61304
1.5424,-106.28635,32.84121,-177.76807
1.5506,-106.25098,32.49314,-177.91460
1.5531,-106.20919,32.15020,-178.06618
1.5605,-106.16102,31.81256,-178.16597
1.5639,-106.10929,31.48113,-178.31955
1.5709,-106.05207,31.14603,-178.52696
1.5735,-105.99339,30.82791,-178.68430
1.5803,-105.93406,30.51518,-178.82303
1.5840,-105.87430,30.20814,-178.98457
1.5905,-105.81379,29.90715,-179.13345
1.5978,-105.75307,29.61131,-179.29965
1.6141,-105.69213,29.30912,-179.42438
1.6142,-105.63559,29.02479,-179.59438
1.6143,-105.58285,28.74599,-179.72833
1.6143,-105.53392,28.47357,-179.90141
1.6218,-105.48917,28.20662,179.93073
1.6235,-105.44823,27.94573,179.75752
1.6295,-105.40997,27.68158,179.59024
1.6353,-105.37543,27.43286,179.41901
1.6418,-105.34335,27.18937,179.29529
1.6443,-105.31249,26.95206,179.12959
1.6499,-105.28306,26.72116,178.91792
1.6556,-105.25570,26.49713,178.76094
1.6609,-105.23193,26.27341,178.61649
1.6647,-105.21395,26.06426,178.47351
1.6702,-105.20076,25.86285,178.34096
1.6758,-105.19120,25.66891,178.21526
1.6835,-105.18178,25.48343,178.06464
1.6868,-105.17258,25.30595,177.95482
1.6912,-105.16241,25.13004,177.85599
1.6970,-105.15194,24.97426,177.76547
1.7036,-105.14381,24.83183,177.71085
1.7058,-105.13615,24.70166,177.64775
1.7109,-105.12818,24.58441,177.60210
1.7154,-105.11829,24.48106,177.56851
1.7231,-105.10466,24.38736,177.56017
1.7266,-105.08813,24.31307,177.55580
1.7310,-105.06673,24.25261,177.57916
1.7476,-105.03855,24.20524,177.59842
1.7477,-105.00117,24.17213,177.62685
1.7477,-104.95641,24.15332,177.65594
1.7515,-104.90888,24.14735,177.71027
1.7576,-104.86496,24.15942,177.74754
1.7616,-104.82820,24.18530,177.79337
1.7663,-104.80264,24.22104,177.85732
1.7711,-104.79106,24.26261,177.90761
1.7764,-104.78992,24.30880,178.02119
1.7819,-104.80734,24.36150,178.14601
1.7894,-104.84992,24.41881,178.31235
1.7912,-104.90810,24.48380,178.54266
1.7996,-104.97332,24.56133,178.79794
1.8026,-105.04122,24.66003,179.10393
1.8105,-105.10571,24.78727,179.44637
1.8120,-105.16069,24.95360,179.81155
1.8200,-105.19766,25.15200,-179.81458
1.8228,-105.21484,25.38722,-179.43961
1.8304,-105.21098,25.65834,-179.11557
1.8323,-105.18625,25.96247,-178.73897
1.8407,-105.14172,26.29679,-178.37447
1.8433,-105.07854,26.66669,-178.01236
1.8529,-105.00368,27.04896,-177.67226
1.8650,-104.91864,27.44888,-177.36397
1.8651,-104.82677,27.86078,-177.08752
1.8651,-104.73122,28.28129,-176.83031
1.8718,-104.63503,28.70704,-176.57379
1.8731,-104.53967,29.15049,-176.36336
1.8813,-104.45734,29.57737,-176.19191
1.8836,-104.38907,30.00048,-176.03952
1.8908,-104.33842,30.41864,-175.92244
1.8935,-104.30673,30.83282,-175.83191
1.8997,-104.29413,31.24412,-175.78021
