time,X_value,Y_value,Z_value
0.0121,0.06548,0.40528,0.05220
0.0122,0.21951,0.47922,-0.02543
0.0180,0.36114,0.54007,-0.11730
0.0181,0.52149,0.56547,-0.22784
0.0189,0.66696,0.53683,-0.32896
0.0375,0.79062,0.49922,-0.43069
0.0375,0.90764,0.46323,-0.53416
0.0377,0.99520,0.44298,-0.61701
0.0400,1.06064,0.44419,-0.68914
0.0421,1.09849,0.43324,-0.75255
0.0427,1.10610,0.39891,-0.79002
0.0473,1.07303,0.38825,-0.78521
0.0506,1.00658,0.43181,-0.73998
0.0587,0.89253,0.49356,-0.64425
0.0615,0.71323,0.47857,-0.47653
0.0627,0.55112,0.40549,-0.31563
0.0671,0.38895,0.30140,-0.15795
0.0707,0.24262,0.19530,-0.01911
0.0773,0.08676,0.14261,0.11367
0.0785,-0.03765,0.13104,0.22232
0.0827,-0.11535,0.11376,0.28398
0.0871,-0.15533,0.05615,0.33755
0.0906,-0.16921,-0.02452,0.39137
0.0973,-0.17401,-0.11514,0.45852
0.0988,-0.17390,-0.16907,0.53601
0.1031,-0.16862,-0.18115,0.60826
0.1072,-0.16029,-0.17493,0.67244
0.1106,-0.15888,-0.17045,0.70665
0.1178,-0.16212,-0.15005,0.72068
0.1223,-0.17261,-0.11385,0.71740
0.1235,-0.18542,-0.08392,0.70962
0.1268,-0.20848,-0.06480,0.69749
0.1307,-0.23016,-0.06599,0.68380
0.1372,-0.25536,-0.08575,0.64759
0.1457,-0.29159,-0.04630,0.59821
0.1458,-0.33357,0.03351,0.56381
0.1488,-0.38409,0.05508,0.52688
0.1509,-0.42647,0.08964,0.47166
0.1573,-0.46614,0.17308,0.40376
0.1587,-0.49140,0.22305,0.33687
0.1626,-0.49332,0.22658,0.26583
0.1684,-0.47049,0.17949,0.18799
0.1706,-0.44028,0.10278,0.13186
0.1782,-0.39780,0.00161,0.06714
0.1815,-0.34411,-0.04925,-0.02768
0.1826,-0.28735,-0.01251,-0.13479
0.1872,-0.21310,0.09355,-0.25363
0.1907,-0.13460,0.18137,-0.34425
0.1990,-0.03660,0.22838,-0.41710
0.1993,0.05763,0.23457,-0.46487
0.2029,0.14509,0.21693,-0.49506
0.2075,0.23037,0.18130,-0.51152
0.2108,0.30304,0.14205,-0.50377
0.2171,0.36968,0.10442,-0.46625
0.2185,0.42654,0.07742,-0.40705
0.2226,0.47281,0.06737,-0.33249
0.2272,0.50759,0.08641,-0.22860
0.2306,0.52887,0.12708,-0.10743
0.2380,0.53562,0.17352,0.03852
0.2409,0.52714,0.18539,0.20600
0.2428,0.50492,0.16513,0.33708
0.2532,0.45968,0.11933,0.47300
0.2534,0.40860,0.06404,0.59216
0.2659,0.33629,-0.00003,0.70476
0.2660,0.25326,-0.06421,0.81414
0.2661,0.16422,-0.11929,0.89904
0.2673,0.05112,-0.17596,0.98730
0.2710,-0.05121,-0.21680,1.05245
0.2776,-0.17616,-0.24834,1.11083
0.2787,-0.29974,-0.27766,1.15557
0.2827,-0.41471,-0.30379,1.18424
0.2871,-0.53219,-0.36671,1.19548
0.2908,-0.62450,-0.44370,1.18216
0.2980,-0.70595,-0.51285,1.13926
0.3013,-0.76723,-0.56671,1.06980
0.3027,-0.79796,-0.59943,1.00063
0.3072,-0.80641,-0.61052,0.91579
0.3108,-0.79522,-0.61038,0.82819
0.3171,-0.76311,-0.60446,0.72091
0.3186,-0.71318,-0.59285,0.60634
0.3227,-0.65380,-0.57416,0.49895
0.3286,-0.56742,-0.56084,0.37811
0.3307,-0.48543,-0.55782,0.27972
0.3371,-0.39375,-0.54819,0.18408
0.3386,-0.30779,-0.51302,0.10568
0.3427,-0.23063,-0.46047,0.05259
0.3485,-0.15418,-0.40415,0.01360
0.3506,-0.10503,-0.36868,-0.00527
0.3576,-0.08046,-0.31316,-0.00089
0.3591,-0.09168,-0.22063,0.04180
0.3627,-0.11599,-0.16801,0.09704
0.3671,-0.14073,-0.17340,0.16867
0.3706,-0.14659,-0.19670,0.23070
0.3775,-0.12825,-0.20071,0.30451
0.3788,-0.09529,-0.16816,0.37287
0.3826,-0.05676,-0.11842,0.42905
0.3871,-0.00651,-0.06494,0.48433
0.3910,0.04000,-0.01398,0.53714
0.4058,0.09184,0.03538,0.61017
0.4059,0.14560,0.11364,0.69372
0.4061,0.20459,0.18240,0.77341
0.4080,0.26770,0.20981,0.85713
0.4150,0.32676,0.22461,0.93239
0.4186,0.38354,0.22201,1.01114
0.4222,0.44789,0.20040,1.11013
0.4229,0.49826,0.16464,1.19754
0.4277,0.54222,0.12703,1.28470
0.4310,0.57657,0.08529,1.38045
0.4373,0.60345,0.06414,1.47826
0.4385,0.61950,0.05534,1.57622
0.4440,0.62472,0.06927,1.65351
0.4474,0.62458,0.10784,1.73013
0.4507,0.62092,0.14727,1.78713
0.4582,0.61786,0.18963,1.84352
0.4611,0.61450,0.23152,1.89756
0.4627,0.61076,0.26925,1.93239
0.4671,0.60542,0.30796,1.96449
0.4708,0.60132,0.33872,1.98854
0.4778,0.59530,0.35472,2.00594
0.4806,0.58648,0.34716,2.01079
0.4828,0.57908,0.32543,2.00708
0.4869,0.57203,0.29042,1.99362
0.4908,0.56568,0.25180,1.97700
0.4971,0.56100,0.21942,1.95281
0.4987,0.55482,0.20721,1.92618
0.5031,0.55004,0.21771,1.89860
0.5085,0.54639,0.25492,1.86523
0.5187,0.54393,0.29971,1.84055
0.5188,0.54374,0.34695,1.82343
0.5188,0.54475,0.38064,1.81956
0.5230,0.54742,0.40221,1.82924
0.5289,0.55053,0.43281,1.86036
0.5306,0.55390,0.46653,1.89709
0.5380,0.55627,0.50723,1.95887
0.5414,0.55810,0.55426,2.04514
0.5432,0.56008,0.59531,2.13119
0.5473,0.56376,0.63399,2.23097
0.5508,0.56713,0.65991,2.32579
0.5571,0.57057,0.67553,2.43283
0.5586,0.57402,0.68653,2.52961
0.5627,0.57538,0.70698,2.60883
0.5671,0.57498,0.75218,2.67603
0.5706,0.57352,0.81065,2.71884
0.5771,0.57179,0.87469,2.74490
0.5786,0.57177,0.92260,2.75275
0.5827,0.57554,0.94230,2.74607
0.5871,0.58149,0.93267,2.72310
0.5906,0.58786,0.91344,2.68955
0.5978,0.59643,0.89007,2.64545
0.6007,0.61568,0.86601,2.59522
0.6026,0.64116,0.86247,2.55911
0.6071,0.68515,0.86682,2.52650
0.6108,0.72822,0.88029,2.49814
0.6173,0.78416,0.89689,2.47013
0.6185,0.84001,0.92909,2.43857
0.6227,0.89640,0.96171,2.40749
0.6302,0.96424,0.98906,2.36326
0.6318,1.02470,1.00295,2.32026
0.6371,1.09237,1.00704,2.26256
0.6386,1.16138,1.00884,2.20351
0.6427,1.22721,1.01065,2.15035
0.6538,1.30312,1.02016,2.09539
0.6539,1.36879,1.03783,2.04764
0.6582,1.44836,1.06940,1.99441
0.6615,1.54078,1.09376,1.93747
0.6634,1.61701,1.10357,1.89234
0.6674,1.69690,1.09167,1.85846
0.6728,1.77146,1.08704,1.83038
0.6771,1.85684,1.07397,1.80603
0.6787,1.94882,1.07922,1.79004
0.6845,2.03631,1.13176,1.78346
0.6886,2.11981,1.30821,1.79303
0.6909,2.16269,1.56484,1.81811
0.6973,2.18046,1.92763,1.86422
0.6988,2.19606,2.27696,1.93091
0.7027,2.21938,2.62777,2.00701
0.7085,2.25378,3.08689,2.10120
0.7107,2.28291,3.48801,2.18194
0.7177,2.32286,3.91254,2.27535
0.7191,2.37290,4.30419,2.37518
0.7226,2.42039,4.57826,2.45748
