time,X_value,Y_value,Z_value
0.0046,0.29112,-0.00215,-0.09531
0.0046,0.32777,0.10559,-0.08955
0.0075,0.36324,0.20010,-0.09062
0.0110,0.38647,0.24642,-0.09901
0.0177,0.40261,0.26541,-0.11626
0.0189,0.40654,0.26899,-0.13943
0.0231,0.39896,0.27201,-0.16247
0.0275,0.38149,0.28543,-0.18656
0.0316,0.36608,0.30098,-0.20352
0.0378,0.35484,0.31575,-0.21954
0.0391,0.35671,0.31990,-0.23665
0.0430,0.36924,0.30459,-0.25271
0.0488,0.40275,0.26611,-0.27105
0.0510,0.44071,0.22792,-0.28667
0.0584,0.49876,0.18528,-0.30023
0.0616,0.57669,0.14181,-0.30859
0.0631,0.65047,0.10804,-0.31062
0.0673,0.72867,0.07981,-0.30528
0.0711,0.80690,0.05035,-0.29334
0.0774,0.88567,0.01363,-0.27367
0.0789,0.95820,-0.03464,-0.24763
0.0830,1.00840,-0.08336,-0.21794
0.0875,1.03927,-0.13024,-0.18071
0.0909,1.04882,-0.16054,-0.14299
0.0978,1.03327,-0.16424,-0.09854
0.0999,0.99274,-0.14711,-0.05517
0.1045,0.93930,-0.11572,-0.01407
0.1079,0.85792,-0.07364,0.02463
0.1114,0.77767,-0.03978,0.04875
0.1265,0.69024,-0.01801,0.06105
0.1267,0.58957,-0.00449,0.06034
0.1267,0.50869,0.00560,0.05037
0.1292,0.42439,0.02075,0.03046
0.1314,0.34928,0.03749,0.00689
0.1387,0.28018,0.05526,-0.02210
0.1394,0.21680,0.06894,-0.05484
0.1433,0.17486,0.07655,-0.08547
0.1481,0.13909,0.08727,-0.11891
0.1536,0.11818,0.09624,-0.14795
0.1579,0.10564,0.11181,-0.17795
0.1591,0.10208,0.13484,-0.20445
0.1635,0.10612,0.16357,-0.22504
0.1680,0.11755,0.20118,-0.24532
0.1712,0.13228,0.22906,-0.25979
0.1789,0.15207,0.25258,-0.27320
0.1822,0.17530,0.27000,-0.28828
0.1830,0.19898,0.28252,-0.30290
0.1880,0.21975,0.29857,-0.31213
0.1910,0.23630,0.32051,-0.31695
0.1975,0.25131,0.35528,-0.31475
0.2006,0.26651,0.39087,-0.30665
0.2036,0.27499,0.42226,-0.29550
0.2104,0.27691,0.47647,-0.28627
0.2110,0.27229,0.51643,-0.28205
0.2194,0.26611,0.53000,-0.28081
0.2196,0.25803,0.51712,-0.28274
0.2230,0.24855,0.48756,-0.28505
0.2292,0.23448,0.44778,-0.29137
0.2309,0.21817,0.42188,-0.29723
0.2403,0.19827,0.40190,-0.30388
0.2406,0.17651,0.38375,-0.31254
0.2450,0.16045,0.36818,-0.31901
0.2500,0.14212,0.34832,-0.32491
0.2510,0.12875,0.32463,-0.32931
0.2582,0.11819,0.28100,-0.33617
0.2589,0.10973,0.22426,-0.34460
0.2628,0.10074,0.16539,-0.35462
0.2675,0.08892,0.09765,-0.36626
0.2709,0.07365,0.03887,-0.37682
0.2773,0.05402,-0.01332,-0.38485
0.2789,0.03142,-0.05404,-0.38724
0.2829,0.00492,-0.07699,-0.38395
0.2875,-0.02833,-0.08781,-0.37362
0.2908,-0.05943,-0.08444,-0.36067
0.2984,-0.08891,-0.06866,-0.34076
0.3017,-0.11769,-0.03864,-0.31236
0.3030,-0.13467,-0.01545,-0.29051
0.3074,-0.14601,0.01419,-0.27082
0.3108,-0.15214,0.04707,-0.25440
0.3176,-0.15118,0.06816,-0.23913
0.3188,-0.13978,0.07501,-0.22611
0.3228,-0.12718,0.07093,-0.22014
0.3274,-0.10779,0.05451,-0.21845
0.3308,-0.08767,0.03019,-0.21935
0.3376,-0.06271,-0.00110,-0.22426
0.3388,-0.04159,-0.03398,-0.23141
0.3429,-0.02585,-0.07083,-0.23960
0.3474,-0.01361,-0.12530,-0.25211
0.3532,-0.00787,-0.18195,-0.26412
0.3579,-0.00908,-0.25977,-0.27913
0.3608,-0.02053,-0.35566,-0.29390
0.3629,-0.03752,-0.43862,-0.30316
0.3761,-0.06287,-0.52093,-0.30604
0.3762,-0.09175,-0.57205,-0.30377
0.3780,-0.12594,-0.60165,-0.29400
0.3791,-0.16181,-0.60634,-0.27459
0.3832,-0.19193,-0.59357,-0.25283
0.3889,-0.22340,-0.56509,-0.22352
0.3910,-0.24503,-0.53372,-0.19886
0.3980,-0.26285,-0.49543,-0.17511
0.3994,-0.27369,-0.45354,-0.15718
0.4032,-0.27529,-0.41310,-0.14483
0.4090,-0.27180,-0.36209,-0.13724
0.4109,-0.27178,-0.30679,-0.13676
0.4186,-0.27328,-0.23997,-0.13816
0.4216,-0.26752,-0.18881,-0.13987
0.4229,-0.25712,-0.15876,-0.14587
0.4279,-0.24283,-0.14235,-0.15694
0.4311,-0.22661,-0.13703,-0.17096
0.4384,-0.20476,-0.12889,-0.18921
0.4414,-0.18024,-0.10509,-0.20813
0.4428,-0.15970,-0.07224,-0.21864
0.4480,-0.13614,-0.02227,-0.22529
0.4509,-0.10938,0.03183,-0.22626
0.4574,-0.07681,0.09170,-0.22157
0.4590,-0.04135,0.15687,-0.21475
0.4628,-0.00473,0.21344,-0.21387
0.4675,0.03281,0.25274,-0.20764
0.4708,0.06142,0.27412,-0.19443
0.4796,0.08559,0.28496,-0.17368
0.4810,0.10634,0.29259,-0.14928
0.4828,0.11900,0.30194,-0.13163
0.4938,0.12589,0.32063,-0.11469
0.4940,0.12723,0.34643,-0.10168
0.4977,0.12188,0.38851,-0.09077
0.4991,0.11219,0.44139,-0.08475
0.5033,0.09884,0.49231,-0.08440
0.5075,0.08015,0.55859,-0.09123
0.5109,0.06158,0.61097,-0.10128
0.5175,0.03761,0.65324,-0.11640
0.5192,0.01330,0.66879,-0.13374
0.5237,-0.00822,0.65493,-0.15181
0.5277,-0.03356,0.61397,-0.17520
0.5314,-0.05206,0.57315,-0.19635
0.5383,-0.06878,0.53152,-0.21871
0.5416,-0.08158,0.48499,-0.24412
0.5430,-0.08791,0.44754,-0.26341
0.5478,-0.08582,0.40801,-0.28000
0.5515,-0.08135,0.37359,-0.29021
0.5574,-0.07114,0.34294,-0.29259
0.5589,-0.06021,0.31974,-0.28493
0.5628,-0.04967,0.30707,-0.26967
0.5688,-0.03459,0.30678,-0.24688
0.5710,-0.01306,0.32023,-0.23714
