time,X_value,Y_value,Z_value
0.0052,-2.75000,-36.31250,-25.12500
0.0167,-2.87500,-36.37500,-25.12500
0.0252,-2.87500,-36.37500,-24.93750
0.0357,-2.87500,-36.56250,-24.81250
0.0455,-2.68750,-36.62500,-24.56250
0.0551,-2.50000,-36.75000,-24.25000
0.0651,-2.25000,-37.06250,-24.00000
0.0752,-2.18750,-37.25000,-23.68750
0.0851,-2.06250,-37.37500,-23.50000
0.0954,-2.31250,-37.68750,-23.18750
0.1055,-2.06250,-38.06250,-22.87500
0.1264,-1.93750,-38.18750,-22.56250
0.1267,-1.50000,-38.31250,-22.43750
0.1381,-1.31250,-38.25000,-22.50000
0.1453,-1.18750,-38.25000,-22.43750
0.1557,-1.12500,-38.25000,-22.56250
0.1656,-1.18750,-38.68750,-22.37500
0.1755,-1.06250,-38.75000,-22.12500
0.1859,-0.93750,-38.75000,-22.12500
0.1955,-0.93750,-38.87500,-22.06250
0.2057,-0.93750,-38.93750,-22.25000
0.2184,-0.87500,-39.00000,-21.93750
0.2256,-0.93750,-39.00000,-21.93750
0.2379,-0.87500,-39.25000,-21.93750
0.2453,-0.68750,-39.12500,-21.93750
0.2562,-0.25000,-39.00000,-22.06250
0.2651,-0.12500,-39.31250,-21.93750
0.2751,0.00000,-39.50000,-21.68750
0.2851,0.37500,-39.62500,-21.62500
0.2953,0.43750,-39.62500,-21.50000
0.3051,0.37500,-39.62500,-21.50000
0.3153,0.68750,-39.62500,-21.43750
0.3251,0.93750,-39.56250,-21.43750
0.3353,1.00000,-39.50000,-21.37500
0.3451,1.12500,-39.50000,-21.25000
0.3554,1.37500,-39.25000,-21.25000
0.3651,1.25000,-39.06250,-21.50000
0.3763,0.81250,-38.75000,-21.62500
0.3864,0.93750,-38.81250,-21.68750
0.3951,1.12500,-38.56250,-21.81250
0.4064,1.06250,-38.75000,-22.00000
0.4151,0.75000,-38.62500,-22.31250
0.4254,0.68750,-38.75000,-22.31250
0.4352,0.56250,-38.56250,-22.43750
0.4454,0.43750,-38.56250,-22.62500
0.4551,0.62500,-38.68750,-22.50000
0.4651,1.12500,-38.81250,-22.56250
0.4753,1.31250,-39.00000,-22.37500
0.4851,1.37500,-39.18750,-22.37500
0.4960,1.37500,-39.12500,-22.12500
0.5054,1.62500,-39.12500,-21.81250
0.5153,1.87500,-39.25000,-21.81250
0.5255,2.25000,-39.31250,-21.75000
0.5351,2.62500,-39.56250,-21.50000
0.5451,2.87500,-39.50000,-21.62500
0.5554,3.00000,-39.31250,-21.37500
0.5653,3.12500,-39.00000,-21.43750
0.5751,3.06250,-38.87500,-21.37500
0.5853,3.37500,-38.75000,-21.56250
0.5951,3.75000,-38.56250,-21.56250
0.6051,3.87500,-38.56250,-21.62500
0.6151,3.87500,-38.50000,-21.43750
0.6288,4.06250,-38.37500,-21.56250
